X [s],L DELTOID POSTERIOR: EMG 5 [V],L DELTOID POSTERIOR: EMG 5->filter (FilterSlidingRMS45) [V]
1.913665e+001,3.838712e-004,6.695838e-004
1.913744e+001,7.175555e-004,6.698263e-004
1.913824e+001,6.974136e-004,6.690098e-004
1.913903e+001,3.969634e-004,6.691569e-004
1.913982e+001,8.308538e-005,6.692510e-004
1.914062e+001,-9.449913e-005,6.690632e-004
1.914141e+001,-2.126650e-004,6.681141e-004
1.914221e+001,-2.311284e-004,6.636800e-004
1.914300e+001,-3.231098e-004,6.606117e-004
1.914379e+001,-4.412757e-004,6.598746e-004
1.914459e+001,-3.214313e-004,6.598209e-004
1.914538e+001,-2.029297e-004,6.597586e-004
1.914618e+001,-1.606317e-004,6.598106e-004
1.914697e+001,-1.955444e-004,6.598371e-004
1.914776e+001,-2.603342e-004,6.595842e-004
1.914856e+001,-4.129091e-004,6.588358e-004
1.914935e+001,-5.184863e-004,6.578380e-004
1.915015e+001,-3.224384e-004,6.572468e-004
1.915094e+001,-3.692683e-006,6.563541e-004
1.915174e+001,2.475776e-004,6.557432e-004
1.915253e+001,1.700313e-004,6.557387e-004
1.915332e+001,2.668803e-005,6.557785e-004
1.915412e+001,1.153124e-004,6.552022e-004
1.915491e+001,4.056916e-004,6.542257e-004
1.915571e+001,7.242695e-004,6.542290e-004
1.915650e+001,7.326619e-004,6.554688e-004
1.915729e+001,4.201267e-004,6.559913e-004
1.915809e+001,2.870222e-005,6.559441e-004
1.915888e+001,-3.506371e-004,6.558630e-004
1.915968e+001,-4.320439e-004,6.549800e-004
1.916047e+001,-2.002441e-004,6.538355e-004
1.916126e+001,9.718471e-005,6.528571e-004
1.916206e+001,7.368582e-005,6.528289e-004
1.916285e+001,-1.117876e-004,6.527251e-004
1.916365e+001,-1.579461e-004,6.525226e-004
1.916444e+001,1.287404e-004,6.522948e-004
1.916524e+001,4.461433e-004,6.522108e-004
1.916603e+001,2.465705e-004,6.526721e-004
1.916682e+001,-3.160601e-004,6.528170e-004
1.916762e+001,-5.685054e-004,6.530253e-004
1.916841e+001,-6.242314e-004,6.535381e-004
1.916921e+001,-1.259037e-003,6.540552e-004
1.917000e+001,-1.466163e-003,6.574898e-004
1.917079e+001,-4.667887e-004,6.622947e-004
1.917159e+001,5.701839e-004,6.624397e-004
1.917238e+001,1.040497e-003,6.628083e-004
1.917318e+001,1.016327e-003,6.650203e-004
1.917397e+001,7.108416e-004,6.673659e-004
1.917476e+001,9.080644e-005,6.685572e-004
1.917556e+001,-1.156481e-004,6.683572e-004
1.917635e+001,2.002441e-004,6.648115e-004
1.917715e+001,5.638056e-004,6.528690e-004
1.917794e+001,8.659342e-004,6.504164e-004
1.917874e+001,9.414664e-004,6.432630e-004
1.917953e+001,5.691768e-004,6.083373e-004
1.918032e+001,5.085832e-005,5.844469e-004
1.918112e+001,-1.849699e-004,5.781597e-004
1.918191e+001,9.365987e-005,5.771094e-004
1.918271e+001,3.382162e-004,5.769600e-004
1.918350e+001,2.984359e-004,5.772728e-004
1.918429e+001,8.979935e-005,5.774816e-004
1.918509e+001,-1.216907e-004,5.773371e-004
1.918588e+001,-2.720836e-004,5.770413e-004
1.918668e+001,-2.062867e-004,5.767662e-004
1.918747e+001,-2.821546e-004,5.762289e-004
1.918826e+001,-4.526894e-004,5.756844e-004
1.918906e+001,-5.701839e-004,5.756306e-004
1.918985e+001,-6.453804e-004,5.761678e-004
1.919065e+001,-5.824369e-004,5.769545e-004
1.919144e+001,-4.600748e-004,5.775055e-004
1.919224e+001,-4.335546e-004,5.777209e-004
1.919303e+001,-4.070344e-004,5.779530e-004
1.919382e+001,-4.181125e-004,5.782834e-004
1.919462e+001,-4.493324e-004,5.786912e-004
1.919541e+001,-1.895018e-004,5.791830e-004
1.919621e+001,2.321355e-004,5.791803e-004
1.919700e+001,4.177768e-004,5.791449e-004
1.919779e+001,2.683909e-004,5.793071e-004
1.919859e+001,-2.182040e-006,5.790775e-004
1.919938e+001,-1.196765e-004,5.786707e-004
1.920018e+001,-1.619745e-004,5.783066e-004
1.920097e+001,-2.942397e-004,5.783270e-004
1.920176e+001,-4.338903e-004,5.785612e-004
1.920256e+001,-4.882735e-004,5.789811e-004
1.920335e+001,-5.785763e-004,5.794264e-004
1.920415e+001,-3.956206e-004,5.803052e-004
1.920494e+001,3.395590e-004,5.801572e-004
1.920574e+001,8.169222e-004,5.801942e-004
1.920653e+001,9.451591e-004,5.819587e-004
1.920732e+001,6.198672e-004,5.843912e-004
1.920812e+001,2.274357e-004,5.835589e-004
1.920891e+001,1.173266e-004,5.796897e-004
1.920971e+001,1.334401e-004,5.773896e-004
1.921050e+001,1.797665e-004,5.771281e-004
1.921129e+001,2.769513e-005,5.772132e-004
1.921209e+001,-2.949111e-004,5.770060e-004
1.921288e+001,-6.886855e-004,5.769703e-004
1.921368e+001,-1.075074e-003,5.781207e-004
1.921447e+001,-1.192569e-003,5.804042e-004
1.921526e+001,-9.228351e-004,5.818168e-004
1.921606e+001,-4.164340e-004,5.829892e-004
1.921685e+001,5.033799e-004,5.825372e-004
1.921765e+001,1.245274e-003,5.781720e-004
1.921844e+001,1.086824e-003,5.779904e-004
1.921924e+001,4.355688e-004,5.797481e-004
1.922003e+001,2.495918e-004,5.802109e-004
1.922082e+001,4.535287e-004,5.793830e-004
1.922162e+001,5.188220e-004,5.754757e-004
1.922241e+001,5.255360e-004,5.706856e-004
1.922321e+001,6.933852e-004,5.708844e-004
1.922400e+001,9.159533e-004,5.711055e-004
1.922479e+001,8.820478e-004,5.715012e-004
1.922559e+001,6.275883e-004,5.736180e-004
1.922638e+001,3.795071e-004,5.740603e-004
1.922718e+001,1.149767e-004,5.741102e-004
1.922797e+001,-1.364614e-004,5.738371e-004
1.922876e+001,-3.472801e-004,5.726820e-004
1.922956e+001,-4.842451e-004,5.722783e-004
1.923035e+001,-5.925078e-004,5.724796e-004
1.923115e+001,-6.724041e-004,5.730959e-004
1.923194e+001,-7.037919e-004,5.742658e-004
1.923274e+001,-7.064774e-004,5.756070e-004
1.923353e+001,-6.453804e-004,5.766309e-004
1.923432e+001,-5.070725e-004,5.770539e-004
1.923512e+001,-4.105592e-004,5.768289e-004
1.923591e+001,-2.554666e-004,5.767259e-004
1.923671e+001,-1.106127e-004,5.762404e-004
1.923750e+001,-4.045167e-005,5.750736e-004
1.923829e+001,-4.246586e-005,5.740702e-004
1.923909e+001,-6.730755e-005,5.734972e-004
1.923988e+001,-4.716563e-005,5.731611e-004
1.924068e+001,3.541619e-005,5.730905e-004
1.924147e+001,-3.776608e-005,5.730692e-004
1.924226e+001,-1.983978e-004,5.730428e-004
1.924306e+001,-3.378805e-004,5.730312e-004
1.924385e+001,-3.677577e-004,5.723407e-004
1.924465e+001,-3.774930e-004,5.707260e-004
1.924544e+001,-4.681315e-004,5.691223e-004
1.924624e+001,-5.050584e-004,5.685686e-004
1.924703e+001,-3.744717e-004,5.684835e-004
1.924782e+001,-3.533227e-004,5.683835e-004
1.924862e+001,1.057450e-005,5.685925e-004
1.924941e+001,8.239719e-004,5.685445e-004
1.925021e+001,8.655986e-004,5.704424e-004
1.925100e+001,7.242695e-004,5.724755e-004
1.925179e+001,5.819333e-004,5.737303e-004
1.925259e+001,5.678340e-004,5.742617e-004
1.925338e+001,5.570916e-004,5.746840e-004
1.925418e+001,6.014038e-004,5.751341e-004
1.925497e+001,5.307393e-004,5.757349e-004
1.925576e+001,3.929351e-004,5.761274e-004
1.925656e+001,2.717479e-004,5.760978e-004
1.925735e+001,1.554284e-004,5.756400e-004
1.925815e+001,-5.673304e-005,5.747672e-004
1.925894e+001,-2.717479e-004,5.726503e-004
1.925974e+001,-3.748074e-004,5.665238e-004
1.926053e+001,-3.586938e-004,5.603461e-004
1.926132e+001,-4.359045e-004,5.606419e-004
1.926212e+001,-5.574274e-004,5.570875e-004
1.926291e+001,-8.706340e-004,5.541350e-004
1.926371e+001,-1.492683e-003,5.555957e-004
1.926450e+001,-1.829053e-003,5.618305e-004
1.926529e+001,-1.015991e-003,5.707829e-004
1.926609e+001,5.434958e-004,5.730683e-004
1.926688e+001,1.441321e-003,5.732949e-004
1.926768e+001,1.447364e-003,5.779935e-004
1.926847e+001,1.287572e-003,5.826883e-004
1.926926e+001,9.082322e-004,5.860196e-004
1.927006e+001,5.100938e-004,5.874402e-004
1.927085e+001,3.778286e-004,5.877666e-004
1.927165e+001,3.852140e-004,5.880715e-004
1.927244e+001,1.461967e-004,5.884167e-004
1.927324e+001,-1.307546e-004,5.882316e-004
1.927403e+001,-1.935302e-004,5.880205e-004
1.927482e+001,-1.425040e-004,5.880162e-004
1.927562e+001,-2.220645e-004,5.879725e-004
1.927641e+001,-4.238193e-004,5.879916e-004
1.927721e+001,-6.390021e-004,5.883042e-004
1.927800e+001,-7.652247e-004,5.892248e-004
1.927879e+001,-7.716030e-004,5.908037e-004
1.927959e+001,-5.366140e-004,5.922507e-004
1.928038e+001,-2.200504e-004,5.928075e-004
1.928118e+001,1.366293e-004,5.928926e-004
1.928197e+001,4.644388e-004,5.929383e-004
1.928276e+001,6.806287e-004,5.934227e-004
1.928356e+001,4.980087e-004,5.944691e-004
1.928435e+001,1.905089e-004,5.950200e-004
1.928515e+001,5.539025e-006,5.950893e-004
1.928594e+001,-9.248493e-005,5.950434e-004
1.928674e+001,-1.547570e-004,5.948973e-004
1.928753e+001,-2.024262e-004,5.947254e-004
1.928832e+001,-2.324712e-004,5.946085e-004
1.928912e+001,-2.428779e-004,5.943790e-004
1.928991e+001,-2.197147e-004,5.935783e-004
1.929071e+001,-1.775845e-004,5.918774e-004
1.929150e+001,-1.458610e-004,5.900195e-004
1.929229e+001,-1.310903e-004,5.894767e-004
1.929309e+001,-1.210193e-004,5.892310e-004
1.929388e+001,-9.752041e-005,5.881144e-004
1.929468e+001,-6.948959e-005,5.860428e-004
1.929547e+001,-5.035477e-007,5.849629e-004
1.929626e+001,8.174258e-005,5.848274e-004
1.929706e+001,1.193408e-004,5.848247e-004
1.929785e+001,5.992218e-005,5.847794e-004
1.929865e+001,-5.925078e-005,5.846636e-004
1.929944e+001,-1.856413e-004,5.845607e-004
1.930024e+001,-1.911803e-004,5.845178e-004
1.930103e+001,-4.213016e-005,5.844890e-004
1.930182e+001,-2.987716e-005,5.843964e-004
1.930262e+001,-2.230716e-004,5.843819e-004
1.930341e+001,-2.009155e-004,5.845175e-004
1.930421e+001,1.743954e-004,5.846078e-004
1.930500e+001,5.997253e-004,5.846395e-004
1.930579e+001,5.275502e-004,5.855676e-004
1.930659e+001,1.468681e-004,5.863098e-004
1.930738e+001,-1.686885e-004,5.862470e-004
1.930818e+001,-1.861448e-004,5.863146e-004
1.930897e+001,-4.750134e-005,5.863283e-004
1.930976e+001,-1.129625e-004,5.863135e-004
1.931056e+001,-5.762264e-004,5.863346e-004
1.931135e+001,-9.047074e-004,5.871973e-004
1.931215e+001,-6.321202e-004,5.890221e-004
1.931294e+001,2.237430e-004,5.885509e-004
1.931374e+001,7.638819e-004,5.869998e-004
1.931453e+001,7.111772e-004,5.880076e-004
1.931532e+001,3.768216e-004,5.893339e-004
1.931612e+001,1.999084e-004,5.895369e-004
1.931691e+001,2.166934e-004,5.889463e-004
1.931771e+001,2.213931e-004,5.874952e-004
1.931850e+001,-1.304189e-004,5.865304e-004
1.931929e+001,-5.201648e-004,5.857151e-004
1.932009e+001,-4.441291e-004,5.785328e-004
1.932088e+001,-3.575189e-005,5.681523e-004
1.932168e+001,-3.882353e-004,5.621878e-004
1.932247e+001,-8.494850e-004,5.607443e-004
1.932326e+001,-3.810178e-005,5.623653e-004
1.932406e+001,1.359411e-003,5.623201e-004
1.932485e+001,1.936812e-003,5.675290e-004
1.932565e+001,1.341955e-003,5.779245e-004
1.932644e+001,6.437018e-004,5.827508e-004
1.932724e+001,2.569772e-004,5.836879e-004
1.932803e+001,8.845655e-005,5.835891e-004
1.932882e+001,-1.942016e-004,5.831973e-004
1.932962e+001,-6.849928e-004,5.827821e-004
1.933041e+001,-8.817121e-004,5.834727e-004
1.933121e+001,-7.135271e-004,5.849256e-004
1.933200e+001,-4.461433e-004,5.856772e-004
1.933279e+001,-9.416342e-005,5.855395e-004
1.933359e+001,1.848020e-004,5.848411e-004
1.933438e+001,3.486229e-004,5.844118e-004
1.933518e+001,5.436637e-004,5.844890e-004
1.933597e+001,3.340200e-004,5.849343e-004
1.933676e+001,-9.886320e-005,5.840582e-004
1.933756e+001,-1.539178e-004,5.835024e-004
1.933835e+001,-1.008774e-004,5.833070e-004
1.933915e+001,-1.451896e-004,5.808421e-004
1.933994e+001,-3.130388e-004,5.793776e-004
1.934074e+001,-3.915923e-004,5.794764e-004
1.934153e+001,-3.993133e-004,5.768199e-004
1.934232e+001,-4.132448e-004,5.758578e-004
1.934312e+001,-4.298619e-004,5.756124e-004
1.934391e+001,-4.348974e-004,5.721722e-004
1.934471e+001,-4.327153e-004,5.706419e-004
1.934550e+001,-5.228504e-004,5.708047e-004
1.934629e+001,-5.146257e-004,5.710622e-004
1.934709e+001,-3.748074e-004,5.701843e-004
1.934788e+001,-1.055772e-004,5.686114e-004
1.934868e+001,4.107271e-004,5.673871e-004
1.934947e+001,7.598535e-004,5.674642e-004
1.935026e+001,5.678340e-004,5.689486e-004
1.935106e+001,2.442206e-004,5.698499e-004
1.935185e+001,5.052262e-005,5.698567e-004
1.935265e+001,-2.265965e-004,5.694580e-004
1.935344e+001,-5.520561e-004,5.691071e-004
1.935424e+001,-5.809263e-004,5.696382e-004
1.935503e+001,-2.895400e-004,5.703347e-004
1.935582e+001,9.231709e-006,5.701465e-004
1.935662e+001,1.352865e-004,5.694896e-004
1.935741e+001,8.107119e-005,5.687281e-004
1.935821e+001,2.321355e-004,5.678547e-004
1.935900e+001,3.956206e-004,5.676716e-004
1.935979e+001,4.698100e-004,5.681064e-004
1.936059e+001,4.275120e-004,5.686996e-004
1.936138e+001,3.059892e-004,5.690559e-004
1.936218e+001,1.905089e-004,5.688396e-004
1.936297e+001,2.601663e-005,5.675552e-004
1.936376e+001,-1.787594e-004,5.640497e-004
1.936456e+001,-2.556344e-004,5.587553e-004
1.936535e+001,-1.225299e-004,5.576986e-004
1.936615e+001,8.174258e-005,5.551706e-004
1.936694e+001,-2.165255e-005,5.459967e-004
1.936774e+001,-5.958648e-005,5.391979e-004
1.936853e+001,2.165255e-005,5.368351e-004
1.936932e+001,-2.182040e-005,5.361757e-004
1.937012e+001,-8.107119e-005,5.357635e-004
1.937091e+001,-3.038071e-005,5.356586e-004
1.937171e+001,2.098116e-005,5.356420e-004
1.937250e+001,5.270466e-005,5.354591e-004
1.937329e+001,9.718471e-005,5.350960e-004
1.937409e+001,-5.320821e-005,5.346738e-004
1.937488e+001,-3.372091e-004,5.334352e-004
1.937568e+001,-5.500420e-004,5.301442e-004
1.937647e+001,-3.597009e-004,5.302673e-004
1.937726e+001,-7.133593e-005,5.280367e-004
1.937806e+001,-5.119402e-005,5.187583e-004
1.937885e+001,-3.301595e-004,5.137536e-004
1.937965e+001,-5.762264e-004,5.135312e-004
1.938044e+001,-3.697719e-004,5.145592e-004
1.938124e+001,-2.455635e-004,5.149173e-004
1.938203e+001,-2.056153e-004,5.147139e-004
1.938282e+001,-1.478752e-004,5.137198e-004
1.938362e+001,-4.448005e-005,5.112417e-004
1.938441e+001,-3.103532e-004,5.086435e-004
1.938521e+001,-1.103273e-003,5.080182e-004
1.938600e+001,-1.054932e-003,5.117666e-004
1.938679e+001,6.940566e-004,5.147621e-004
1.938759e+001,2.475944e-003,5.146594e-004
1.938838e+001,2.733761e-003,5.318351e-004
1.938918e+001,2.018723e-003,5.533060e-004
1.938997e+001,1.371496e-003,5.648930e-004
1.939076e+001,8.122225e-004,5.701456e-004
1.939156e+001,2.979324e-004,5.718592e-004
1.939235e+001,-1.613031e-004,5.719577e-004
1.939315e+001,-8.545205e-004,5.717394e-004
1.939394e+001,-1.504769e-003,5.732288e-004
1.939474e+001,-1.352865e-003,5.792007e-004
1.939553e+001,-5.433280e-004,5.840986e-004
1.939632e+001,3.204242e-004,5.848326e-004
1.939712e+001,4.342260e-004,5.850079e-004
1.939791e+001,-9.147784e-005,5.853366e-004
1.939871e+001,-3.362020e-004,5.848954e-004
1.939950e+001,-2.089723e-004,5.844711e-004
1.940029e+001,1.851377e-004,5.843068e-004
1.940109e+001,3.415732e-004,5.844002e-004
1.940188e+001,3.395590e-004,5.845511e-004
1.940268e+001,4.117342e-004,5.847864e-004
1.940347e+001,1.940337e-004,5.852458e-004
1.940426e+001,-1.196765e-004,5.853121e-004
1.940506e+001,-2.895400e-004,5.849031e-004
1.940585e+001,-4.265049e-004,5.837021e-004
1.940665e+001,-5.575952e-004,5.827331e-004
1.940744e+001,-6.836500e-004,5.831002e-004
1.940824e+001,-8.521706e-004,5.843730e-004
1.940903e+001,-7.514611e-004,5.860145e-004
1.940982e+001,-4.144198e-004,5.870408e-004
1.941062e+001,-6.881819e-006,5.873977e-004
1.941141e+001,4.254978e-004,5.873723e-004
1.941221e+001,5.335927e-004,5.878482e-004
1.941300e+001,3.529869e-004,5.885851e-004
1.941379e+001,3.373770e-005,5.888547e-004
1.941459e+001,-1.639887e-004,5.888129e-004
1.941538e+001,-1.814450e-004,5.883471e-004
1.941618e+001,-1.089342e-004,5.882717e-004
1.941697e+001,-1.012131e-004,5.880334e-004
1.941776e+001,-9.953460e-005,5.871853e-004
1.941856e+001,-9.550622e-005,5.861546e-004
1.941935e+001,-5.874724e-005,5.818573e-004
1.942015e+001,-8.426032e-005,5.759540e-004
1.942094e+001,-7.217518e-006,5.753709e-004
1.942174e+001,3.927672e-005,5.744706e-004
1.942253e+001,-3.189136e-006,5.714661e-004
1.942332e+001,1.980621e-005,5.685806e-004
1.942412e+001,-7.217518e-006,5.671649e-004
1.942491e+001,-5.253681e-005,5.671419e-004
1.942571e+001,-7.335011e-005,5.671121e-004
1.942650e+001,-9.013504e-005,5.670146e-004
1.942729e+001,-8.543526e-005,5.661440e-004
1.942809e+001,-3.575189e-005,5.640516e-004
1.942888e+001,1.460288e-005,5.615474e-004
1.942968e+001,-2.064546e-005,5.606287e-004
1.943047e+001,-1.359579e-005,5.606225e-004
1.943126e+001,1.022202e-004,5.605258e-004
1.943206e+001,8.375677e-005,5.605306e-004
1.943285e+001,1.107805e-005,5.602255e-004
1.943365e+001,-2.702373e-005,5.599726e-004
1.943444e+001,-3.910887e-005,5.599518e-004
1.943524e+001,-3.776608e-005,5.599140e-004
1.943603e+001,-7.737850e-005,5.597075e-004
1.943682e+001,-1.220264e-004,5.596034e-004
1.943762e+001,-4.179446e-005,5.594192e-004
1.943841e+001,1.008774e-004,5.588406e-004
1.943921e+001,8.845655e-005,5.579425e-004
1.944000e+001,1.213550e-004,5.567748e-004
1.944079e+001,1.032273e-004,5.558460e-004
1.944159e+001,3.877317e-005,5.552698e-004
1.944238e+001,-4.884413e-005,5.547348e-004
1.944318e+001,-1.653315e-004,5.542659e-004
1.944397e+001,-2.834974e-004,5.538421e-004
1.944476e+001,-3.157244e-004,5.534925e-004
1.944556e+001,-2.687266e-004,5.536760e-004
1.944635e+001,-2.039368e-004,5.537287e-004
1.944715e+001,-6.386664e-004,5.533462e-004
1.944794e+001,-1.407752e-003,5.543119e-004
1.944874e+001,-1.445014e-003,5.599759e-004
1.944953e+001,-2.257572e-004,5.658421e-004
1.945032e+001,1.452400e-003,5.659117e-004
1.945112e+001,2.092912e-003,5.715753e-004
1.945191e+001,1.433936e-003,5.831370e-004
1.945271e+001,6.396734e-004,5.880797e-004
1.945350e+001,7.544823e-004,5.882813e-004
1.945429e+001,7.831845e-004,5.893974e-004
1.945509e+001,3.717861e-004,5.907415e-004
1.945588e+001,-6.227207e-005,5.893135e-004
1.945668e+001,-2.398566e-004,5.869052e-004
1.945747e+001,4.347295e-005,5.860181e-004
1.945826e+001,5.161364e-004,5.858827e-004
1.945906e+001,5.382925e-004,5.865689e-004
1.945985e+001,3.452659e-004,5.873067e-004
1.946065e+001,4.817273e-005,5.875423e-004
1.946144e+001,-3.398947e-004,5.875464e-004
1.946224e+001,-7.131914e-004,5.876239e-004
1.946303e+001,-9.008468e-004,5.877169e-004
1.946382e+001,-6.608224e-004,5.867835e-004
1.946462e+001,-2.259251e-004,5.841029e-004
1.946541e+001,-3.304952e-004,5.819163e-004
1.946621e+001,-8.263218e-004,5.817406e-004
1.946700e+001,-9.528801e-004,5.829149e-004
1.946779e+001,-4.291905e-004,5.811565e-004
1.946859e+001,1.139696e-004,5.784183e-004
1.946938e+001,4.174411e-004,5.779315e-004
1.947018e+001,6.517586e-004,5.782400e-004
1.947097e+001,5.199970e-004,5.788430e-004
1.947176e+001,3.284810e-004,5.788464e-004
1.947256e+001,2.804761e-004,5.783832e-004
1.947335e+001,1.891661e-004,5.772751e-004
1.947415e+001,5.035477e-007,5.750553e-004
1.947494e+001,-3.184100e-004,5.728969e-004
1.947574e+001,-3.385519e-004,5.720834e-004
1.947653e+001,-6.210422e-006,5.720016e-004
1.947732e+001,1.112840e-004,5.719648e-004
1.947812e+001,2.131685e-005,5.719475e-004
1.947891e+001,-1.035630e-004,5.716129e-004
1.947971e+001,-8.979935e-005,5.709892e-004
1.948050e+001,7.301442e-005,5.700318e-004
1.948129e+001,8.828870e-005,5.687823e-004
1.948209e+001,-7.670710e-005,5.674158e-004
1.948288e+001,-9.416342e-005,5.660300e-004
1.948368e+001,-1.896696e-005,5.648820e-004
1.948447e+001,-5.203327e-006,5.641577e-004
1.948526e+001,8.241398e-005,5.636819e-004
1.948606e+001,2.198825e-005,5.635167e-004
1.948685e+001,-6.932174e-005,5.634835e-004
1.948765e+001,-8.073549e-005,5.634924e-004
1.948844e+001,-1.371328e-004,5.635057e-004
1.948924e+001,-2.438849e-004,5.635461e-004
1.949003e+001,-2.076295e-004,5.637078e-004
1.949082e+001,-1.218585e-004,5.638261e-004
1.949162e+001,-1.666743e-004,5.638640e-004
1.949241e+001,-2.405280e-004,5.638313e-004
1.949321e+001,-2.959182e-004,5.636722e-004
1.949400e+001,-1.775845e-004,5.635375e-004
1.949479e+001,-2.299535e-004,5.632239e-004
1.949559e+001,-4.241550e-004,5.627536e-004
1.949638e+001,-1.384756e-004,5.625408e-004
1.949718e+001,3.711147e-004,5.621981e-004
1.949797e+001,5.233539e-004,5.622346e-004
1.949876e+001,2.986038e-004,5.630095e-004
1.949956e+001,9.449913e-005,5.613390e-004
1.950035e+001,8.006408e-005,5.592349e-004
1.950115e+001,7.989624e-005,5.577576e-004
1.950194e+001,8.560311e-006,5.568082e-004
1.950274e+001,-1.606317e-004,5.558855e-004
1.950353e+001,-2.569772e-004,5.550698e-004
1.950432e+001,3.071641e-005,5.542210e-004
1.950512e+001,3.580224e-004,5.534138e-004
1.950591e+001,2.150149e-004,5.533384e-004
1.950671e+001,1.510643e-006,5.532589e-004
1.950750e+001,-8.006408e-005,5.531894e-004
1.950829e+001,-4.213016e-005,5.531986e-004
1.950909e+001,1.896696e-005,5.529911e-004
1.950988e+001,1.225299e-005,5.525875e-004
1.951068e+001,-1.079271e-004,5.522170e-004
1.951147e+001,-2.072938e-004,5.517025e-004
1.951226e+001,-2.287785e-004,5.509291e-004
1.951306e+001,-2.774548e-004,5.488857e-004
1.951385e+001,-5.043870e-004,5.426093e-004
1.951465e+001,-5.695125e-004,5.334612e-004
1.951544e+001,-2.002441e-004,5.313439e-004
1.951624e+001,2.751049e-004,5.305783e-004
1.951703e+001,4.332189e-004,5.245364e-004
1.951782e+001,1.079271e-004,5.187144e-004
1.951862e+001,-1.129625e-004,5.136360e-004
1.951941e+001,-6.327916e-005,5.111121e-004
1.952021e+001,9.785611e-005,5.103133e-004
1.952100e+001,1.683528e-004,5.098975e-004
1.952179e+001,8.308538e-005,5.095225e-004
1.952259e+001,-2.277714e-004,5.094773e-004
1.952338e+001,-4.829023e-004,5.095860e-004
1.952418e+001,-1.577783e-005,5.101972e-004
1.952497e+001,6.648509e-004,5.101347e-004
1.952576e+001,7.662318e-004,5.113590e-004
1.952656e+001,-1.359579e-004,5.126264e-004
1.952735e+001,-5.926756e-004,5.114140e-004
1.952815e+001,9.248493e-005,5.106839e-004
1.952894e+001,9.199817e-004,5.088508e-004
1.952974e+001,1.004242e-003,5.105953e-004
1.953053e+001,6.517586e-004,5.135807e-004
1.953132e+001,3.271382e-004,5.148384e-004
1.953212e+001,1.730526e-004,5.145021e-004
1.953291e+001,-3.038071e-005,5.131593e-004
1.953371e+001,-2.561380e-004,5.123920e-004
1.953450e+001,-4.402685e-004,5.124831e-004
1.953529e+001,-4.125734e-004,5.130849e-004
1.953609e+001,-2.250858e-004,5.135864e-004
1.953688e+001,4.582284e-005,5.136692e-004
1.953768e+001,8.174258e-005,5.135487e-004
1.953847e+001,-4.526894e-004,5.134018e-004
1.953926e+001,-8.071870e-004,5.138543e-004
1.954006e+001,-5.260395e-004,5.157203e-004
1.954085e+001,-3.298238e-004,5.164768e-004
1.954165e+001,-3.734646e-004,5.167465e-004
1.954244e+001,-5.220111e-005,5.171233e-004
1.954324e+001,4.926375e-004,5.170865e-004
1.954403e+001,3.610437e-004,5.178041e-004
1.954482e+001,3.709468e-005,5.181900e-004
1.954562e+001,-2.234073e-004,5.181942e-004
1.954641e+001,-4.238193e-004,5.183271e-004
1.954721e+001,-3.103532e-004,5.188349e-004
1.954800e+001,3.650721e-004,5.191194e-004
1.954879e+001,1.045197e-003,5.195173e-004
1.954959e+001,1.220432e-003,5.227500e-004
1.955038e+001,9.537194e-004,5.271572e-004
1.955118e+001,4.933089e-004,5.298922e-004
1.955197e+001,1.193408e-004,5.306203e-004
1.955276e+001,-1.129625e-004,5.305138e-004
1.955356e+001,-2.398566e-004,5.304309e-004
1.955435e+001,-3.445945e-004,5.305122e-004
1.955515e+001,-4.281834e-004,5.297886e-004
1.955594e+001,-4.738384e-004,5.295031e-004
1.955674e+001,-4.877699e-004,5.301131e-004
1.955753e+001,-5.084153e-004,5.307419e-004
1.955832e+001,-5.738765e-004,5.314131e-004
1.955912e+001,-6.306096e-004,5.323922e-004
1.955991e+001,-5.832761e-004,5.335422e-004
1.956071e+001,-3.415732e-004,5.335666e-004
1.956150e+001,-1.371328e-004,5.314680e-004
1.956229e+001,-2.042725e-004,5.303259e-004
1.956309e+001,-3.036393e-004,5.303009e-004
1.956388e+001,-3.116960e-004,5.288235e-004
1.956468e+001,-3.550011e-004,5.275917e-004
1.956547e+001,-5.132830e-004,5.275435e-004
1.956626e+001,-4.755169e-004,5.282176e-004
1.956706e+001,-8.140688e-005,5.287575e-004
1.956785e+001,2.180362e-004,5.286298e-004
1.956865e+001,1.911803e-004,5.287218e-004
1.956944e+001,1.495537e-004,5.280165e-004
1.957024e+001,1.854734e-004,5.274888e-004
1.957103e+001,6.160067e-005,5.275888e-004
1.957182e+001,-1.304189e-004,5.271452e-004
1.957262e+001,-5.730373e-004,5.250124e-004
1.957341e+001,-2.668803e-005,5.260030e-004
1.957421e+001,1.464149e-003,5.203807e-004
1.957500e+001,2.164416e-003,5.154383e-004
1.957579e+001,1.711894e-003,5.242717e-004
1.957659e+001,1.051911e-003,5.318593e-004
1.957738e+001,7.128557e-004,5.349654e-004
1.957818e+001,4.765240e-004,5.364526e-004
1.957897e+001,2.818189e-004,5.370144e-004
1.957976e+001,1.257191e-004,5.358573e-004
1.958056e+001,-1.205158e-004,5.335893e-004
1.958135e+001,-3.174029e-004,5.321113e-004
1.958215e+001,-4.077058e-004,5.318170e-004
1.958294e+001,-4.461433e-004,5.322880e-004
1.958374e+001,-4.761883e-004,5.327810e-004
1.958453e+001,-4.985122e-004,5.330954e-004
1.958532e+001,-5.117723e-004,5.329548e-004
