X [s],L DELTOID ANTERIOR: EMG 3 [V],L DELTOID ANTERIOR: EMG 3->filter (FilterSlidingRMS57) [V]
1.542732e+001,-3.239490e-005,3.715471e-005
1.542812e+001,-3.944457e-005,3.719890e-005
1.542891e+001,-6.529335e-005,3.726541e-005
1.542971e+001,-6.764325e-005,3.744680e-005
1.543050e+001,-4.448005e-005,3.763979e-005
1.543129e+001,-2.870222e-005,3.772337e-005
1.543209e+001,6.697185e-005,3.775798e-005
1.543288e+001,1.294118e-004,3.794538e-005
1.543368e+001,5.220111e-005,3.863983e-005
1.543447e+001,-2.803082e-005,3.875002e-005
1.543526e+001,7.368582e-005,3.878062e-005
1.543606e+001,1.371328e-004,3.899994e-005
1.543685e+001,6.092927e-005,3.975835e-005
1.543765e+001,1.594568e-005,3.990554e-005
1.543844e+001,2.014191e-006,3.991498e-005
1.543924e+001,-1.359579e-005,3.991352e-005
1.544003e+001,-1.963836e-005,3.991851e-005
1.544082e+001,-2.568093e-005,3.993267e-005
1.544162e+001,-3.105211e-005,3.995877e-005
1.544241e+001,-4.078737e-005,3.999623e-005
1.544321e+001,-5.455100e-005,4.006014e-005
1.544400e+001,-3.105211e-005,4.017793e-005
1.544479e+001,4.196231e-006,4.021506e-005
1.544559e+001,9.231709e-006,4.021308e-005
1.544638e+001,-9.567407e-006,4.021508e-005
1.544718e+001,-2.366674e-005,4.021801e-005
1.544797e+001,-3.189136e-005,4.023982e-005
1.544876e+001,-3.205920e-005,4.027836e-005
1.544956e+001,-2.601663e-005,4.031535e-005
1.545035e+001,8.560311e-006,4.033982e-005
1.545115e+001,6.076142e-005,4.034047e-005
1.545194e+001,5.555810e-005,4.048125e-005
1.545274e+001,3.071641e-005,4.059890e-005
1.545353e+001,2.568093e-005,4.063461e-005
1.545432e+001,2.601663e-005,4.065924e-005
1.545512e+001,1.628138e-005,4.068468e-005
1.545591e+001,1.460288e-005,4.069400e-005
1.545671e+001,-1.023880e-005,4.070049e-005
1.545750e+001,-3.172351e-005,4.070194e-005
1.545829e+001,-2.903792e-005,4.073865e-005
1.545909e+001,-2.584878e-005,4.076895e-005
1.545988e+001,-2.937362e-005,4.079345e-005
1.546068e+001,-6.495765e-005,4.082509e-005
1.546147e+001,-9.684901e-005,4.098775e-005
1.546226e+001,-2.836652e-005,4.134750e-005
1.546306e+001,2.400244e-005,4.137520e-005
1.546385e+001,-8.896010e-006,4.139618e-005
1.546465e+001,-2.316319e-005,4.139831e-005
1.546544e+001,-1.359579e-005,4.141694e-005
1.546624e+001,-1.174945e-005,4.142314e-005
1.546703e+001,-8.224612e-006,4.142777e-005
1.546782e+001,-8.896010e-006,4.142797e-005
1.546862e+001,-1.930266e-005,4.142954e-005
1.546941e+001,-2.165255e-005,4.144384e-005
1.547021e+001,-1.980621e-005,4.146107e-005
1.547100e+001,-2.836652e-005,4.147431e-005
1.547179e+001,-4.414435e-005,4.150415e-005
1.547259e+001,-5.119402e-005,4.157781e-005
1.547338e+001,-5.723659e-005,4.167728e-005
1.547418e+001,-6.747540e-005,4.180063e-005
1.547497e+001,-7.402152e-005,4.197332e-005
1.547576e+001,-6.495765e-005,4.217952e-005
1.547656e+001,1.091020e-005,4.233706e-005
1.547735e+001,2.467384e-005,4.234065e-005
1.547815e+001,5.488670e-005,4.236224e-005
1.547894e+001,8.409247e-005,4.247431e-005
1.547974e+001,4.515145e-005,4.273608e-005
1.548053e+001,6.160067e-005,4.280925e-005
1.548132e+001,1.035630e-004,4.294951e-005
1.548212e+001,8.241398e-005,4.334391e-005
1.548291e+001,8.896010e-005,4.358597e-005
1.548371e+001,1.426719e-005,4.386108e-005
1.548450e+001,-1.169909e-004,4.385145e-005
1.548529e+001,-9.114214e-005,4.432723e-005
1.548609e+001,-2.433814e-005,4.461478e-005
1.548688e+001,-5.622950e-005,4.463041e-005
1.548768e+001,-3.440909e-005,4.473744e-005
1.548847e+001,-4.196231e-006,4.477198e-005
1.548926e+001,-7.872129e-005,4.476318e-005
1.549006e+001,-1.510643e-006,4.497291e-005
1.549085e+001,7.083238e-005,4.496928e-005
1.549165e+001,-2.299535e-005,4.514658e-005
1.549244e+001,-9.903105e-006,4.516401e-005
1.549324e+001,8.224612e-006,4.516735e-005
1.549403e+001,8.896010e-006,4.516884e-005
1.549482e+001,4.951553e-005,4.516717e-005
1.549562e+001,-3.021286e-006,4.524300e-005
1.549641e+001,-7.469291e-005,4.520244e-005
1.549721e+001,-9.517052e-005,4.537601e-005
1.549800e+001,-8.644236e-005,4.568193e-005
1.549879e+001,-7.570001e-005,4.586667e-005
1.549959e+001,-5.387960e-005,4.595313e-005
1.550038e+001,-4.213016e-005,4.592507e-005
1.550118e+001,-5.052262e-005,4.582549e-005
1.550197e+001,-8.006408e-005,4.588813e-005
1.550276e+001,-4.448005e-005,4.521399e-005
1.550356e+001,5.035477e-006,4.385583e-005
1.550435e+001,-2.937362e-005,4.377705e-005
1.550515e+001,-6.277562e-005,4.380267e-005
1.550594e+001,-4.666209e-005,4.394483e-005
1.550674e+001,6.630045e-005,4.402121e-005
1.550753e+001,1.656672e-004,4.417115e-005
1.550832e+001,1.740597e-004,4.514942e-005
1.550912e+001,1.361257e-004,4.620186e-005
1.550991e+001,9.231708e-005,4.681818e-005
1.551071e+001,1.394827e-004,4.707017e-005
1.551150e+001,2.099794e-004,4.768073e-005
1.551229e+001,1.495537e-004,4.910977e-005
1.551309e+001,5.488670e-005,4.982225e-005
1.551388e+001,-8.896010e-006,4.991572e-005
1.551468e+001,-1.008774e-004,4.991553e-005
1.551547e+001,-7.872129e-005,5.023486e-005
1.551626e+001,-1.393149e-005,5.042878e-005
1.551706e+001,-5.085832e-005,5.042434e-005
1.551785e+001,-9.852750e-005,5.048058e-005
1.551865e+001,-1.230335e-004,5.078491e-005
1.551944e+001,-1.408255e-004,5.117042e-005
1.552024e+001,-1.878233e-004,5.176763e-005
1.552103e+001,-1.290761e-004,5.284099e-005
1.552182e+001,2.433814e-005,5.334025e-005
1.552262e+001,1.460288e-005,5.335157e-005
1.552341e+001,-5.387960e-005,5.334394e-005
1.552421e+001,-3.440909e-005,5.341287e-005
1.552500e+001,-2.030976e-005,5.343397e-005
1.552579e+001,-1.678492e-007,5.343592e-005
1.552659e+001,4.615854e-005,5.342301e-005
1.552738e+001,-1.158160e-005,5.347337e-005
1.552818e+001,-4.078737e-005,5.346776e-005
1.552897e+001,2.735943e-005,5.350714e-005
1.552976e+001,4.582284e-005,5.351794e-005
1.553056e+001,-8.896010e-006,5.357114e-005
1.553135e+001,-3.323415e-005,5.356354e-005
1.553215e+001,-7.553216e-006,5.358412e-005
1.553294e+001,8.845655e-005,5.357761e-005
1.553374e+001,1.131304e-004,5.380181e-005
1.553453e+001,5.824369e-005,5.417116e-005
1.553532e+001,-2.517739e-006,5.426589e-005
1.553612e+001,-2.500954e-005,5.426202e-005
1.553691e+001,-1.158160e-005,5.427534e-005
1.553771e+001,-9.231709e-006,5.427745e-005
1.553850e+001,-5.035477e-006,5.427876e-005
1.553929e+001,1.258869e-005,5.427837e-005
1.554009e+001,-2.517739e-006,5.428246e-005
1.554088e+001,-1.560998e-005,5.428126e-005
1.554168e+001,-2.467384e-005,5.428658e-005
1.554247e+001,-3.105211e-005,5.430229e-005
1.554326e+001,-2.433814e-005,5.432986e-005
1.554406e+001,-2.098116e-005,5.434695e-005
1.554485e+001,-2.131685e-005,5.435961e-005
1.554565e+001,-1.628138e-005,5.437268e-005
1.554644e+001,-1.225299e-005,5.438042e-005
1.554724e+001,-8.896010e-006,5.438478e-005
1.554803e+001,-9.567407e-006,5.438706e-005
1.554882e+001,-1.091020e-005,5.438971e-005
1.554962e+001,-1.023880e-005,5.439320e-005
1.555041e+001,-1.023880e-005,5.439608e-005
1.555121e+001,-1.091020e-005,5.439914e-005
1.555200e+001,-8.224612e-006,5.440233e-005
1.555279e+001,-8.392462e-006,5.440407e-005
1.555359e+001,-1.124590e-005,5.440613e-005
1.555438e+001,-9.567407e-006,5.440953e-005
1.555518e+001,-5.539025e-006,5.441215e-005
1.555597e+001,-8.392462e-007,5.441298e-005
1.555676e+001,5.203327e-006,5.441300e-005
1.555756e+001,9.567407e-006,5.441353e-005
1.555835e+001,2.517739e-006,5.441614e-005
1.555915e+001,-2.383459e-005,5.441626e-005
1.555994e+001,-6.126497e-005,5.443264e-005
1.556074e+001,-4.213016e-005,5.454143e-005
1.556153e+001,2.937362e-005,5.459263e-005
1.556232e+001,3.004501e-005,5.461690e-005
1.556312e+001,-3.524834e-006,5.464285e-005
1.556391e+001,-1.091020e-005,5.464317e-005
1.556471e+001,-1.913481e-005,5.464654e-005
1.556550e+001,-1.309224e-005,5.465720e-005
1.556629e+001,-9.567407e-006,5.466213e-005
1.556709e+001,-2.467384e-005,5.466456e-005
1.556788e+001,-1.560998e-005,5.468178e-005
1.556868e+001,2.316319e-005,5.468818e-005
1.556947e+001,3.591974e-005,5.470167e-005
1.557026e+001,8.610666e-005,5.473616e-005
1.557106e+001,5.874724e-005,5.494438e-005
1.557185e+001,3.189136e-006,5.503462e-005
1.557265e+001,-1.896696e-005,5.502092e-005
1.557344e+001,-2.987716e-005,5.501558e-005
1.557424e+001,-4.045167e-005,5.503100e-005
1.557503e+001,-5.790799e-005,5.506865e-005
1.557582e+001,-4.582284e-005,5.515515e-005
1.557662e+001,3.205920e-005,5.520384e-005
1.557741e+001,2.786297e-005,5.522197e-005
1.557821e+001,-1.594568e-005,5.522278e-005
1.557900e+001,-1.091020e-005,5.519325e-005
1.557979e+001,7.888914e-006,5.516448e-005
1.558059e+001,4.213016e-005,5.515189e-005
1.558138e+001,2.299535e-005,5.519346e-005
1.558218e+001,-5.001907e-005,5.519162e-005
1.558297e+001,-4.347295e-005,5.525989e-005
1.558376e+001,9.282063e-005,5.524560e-005
1.558456e+001,1.344472e-004,5.543658e-005
1.558535e+001,3.474479e-005,5.574691e-005
1.558615e+001,1.795987e-005,5.499875e-005
1.558694e+001,4.531929e-006,5.467407e-005
1.558774e+001,-6.143282e-005,5.462856e-005
1.558853e+001,-1.695277e-005,5.472976e-005
1.558932e+001,9.903105e-006,5.473631e-005
1.559012e+001,-4.582284e-005,5.472423e-005
1.559091e+001,9.231709e-006,5.477851e-005
1.559171e+001,1.930266e-005,5.476231e-005
1.559250e+001,-1.779202e-005,5.477214e-005
1.559329e+001,-2.769513e-005,5.472680e-005
1.559409e+001,-2.853437e-006,5.461455e-005
1.559488e+001,1.829557e-005,5.453832e-005
1.559568e+001,-1.695277e-005,5.454256e-005
1.559647e+001,-6.730755e-005,5.449141e-005
1.559726e+001,-9.449913e-005,5.448607e-005
1.559806e+001,-1.089342e-004,5.467556e-005
1.559885e+001,-9.315633e-005,5.501663e-005
1.559965e+001,-4.682994e-005,5.526136e-005
1.560044e+001,2.903792e-005,5.531689e-005
1.560124e+001,5.287251e-005,5.510338e-005
1.560203e+001,-1.510643e-006,5.510643e-005
1.560282e+001,-2.786297e-005,5.488678e-005
1.560362e+001,-3.743038e-005,5.453577e-005
1.560441e+001,-4.347295e-005,5.433015e-005
1.560521e+001,-5.522240e-005,5.432219e-005
1.560600e+001,-8.073549e-005,5.440758e-005
1.560679e+001,-9.617762e-005,5.458026e-005
1.560759e+001,-1.015488e-004,5.483031e-005
1.560838e+001,-7.133593e-005,5.495727e-005
1.560918e+001,8.090334e-005,5.508235e-005
1.560997e+001,1.831235e-004,5.522250e-005
1.561076e+001,6.193637e-005,5.596730e-005
1.561156e+001,-4.985122e-005,5.594755e-005
1.561235e+001,-8.778516e-005,5.583419e-005
1.561315e+001,-4.917983e-005,5.526516e-005
1.561394e+001,3.071641e-005,5.528532e-005
1.561474e+001,2.064546e-005,5.518191e-005
1.561553e+001,2.836652e-005,5.516874e-005
1.561632e+001,7.905699e-005,5.519153e-005
1.561712e+001,9.517052e-005,5.536945e-005
1.561791e+001,8.039978e-005,5.562204e-005
1.561871e+001,8.241398e-005,5.580436e-005
1.561950e+001,4.682994e-005,5.596416e-005
1.562029e+001,1.779202e-005,5.597999e-005
1.562109e+001,1.661708e-005,5.593605e-005
1.562188e+001,5.085832e-005,5.587502e-005
1.562268e+001,-3.189136e-006,5.586183e-005
1.562347e+001,-2.450599e-005,5.576309e-005
1.562426e+001,-3.944457e-005,5.568331e-005
1.562506e+001,-7.133593e-005,5.563077e-005
1.562585e+001,-5.941863e-005,5.571844e-005
1.562665e+001,-3.608759e-005,5.579053e-005
1.562744e+001,-6.361486e-005,5.580887e-005
1.562824e+001,-1.099413e-004,5.588065e-005
1.562903e+001,-8.778516e-005,5.619274e-005
1.562982e+001,7.972839e-005,5.640928e-005
1.563062e+001,1.748989e-004,5.658831e-005
1.563141e+001,3.978027e-005,5.744105e-005
1.563221e+001,-4.045167e-005,5.747563e-005
1.563300e+001,-3.323415e-005,5.749595e-005
1.563379e+001,-3.910887e-005,5.748197e-005
1.563459e+001,-5.656519e-005,5.751134e-005
1.563538e+001,-5.790799e-005,5.759973e-005
1.563618e+001,-2.853437e-005,5.768534e-005
1.563697e+001,-3.189136e-005,5.768840e-005
1.563776e+001,-5.555810e-005,5.768568e-005
1.563856e+001,-6.092927e-005,5.772937e-005
1.563935e+001,1.678492e-007,5.783011e-005
1.564015e+001,3.340200e-005,5.778870e-005
1.564094e+001,5.203327e-005,5.781741e-005
1.564174e+001,9.651331e-005,5.782261e-005
1.564253e+001,1.695277e-005,5.805903e-005
1.564332e+001,-5.656519e-005,5.806685e-005
1.564412e+001,-4.850843e-005,5.814909e-005
1.564491e+001,-2.299535e-005,5.820682e-005
1.564571e+001,-3.910887e-005,5.821037e-005
1.564650e+001,-1.096056e-004,5.822967e-005
1.564729e+001,-1.371328e-004,5.853216e-005
1.564809e+001,-5.320821e-005,5.898322e-005
1.564888e+001,1.644922e-005,5.905705e-005
1.564968e+001,5.891508e-005,5.904537e-005
1.565047e+001,7.804990e-005,5.912382e-005
1.565126e+001,7.301442e-005,5.919061e-005
1.565206e+001,7.620356e-005,5.928543e-005
1.565285e+001,1.159838e-004,5.940021e-005
1.565365e+001,8.274968e-005,5.972880e-005
1.565444e+001,3.004501e-005,5.990250e-005
1.565524e+001,-1.124590e-005,5.965547e-005
1.565603e+001,-1.091020e-005,5.922865e-005
1.565682e+001,1.460288e-005,5.885635e-005
1.565762e+001,6.898604e-005,5.876161e-005
1.565841e+001,7.083238e-005,5.888874e-005
1.565921e+001,-1.661708e-005,5.901275e-005
1.566000e+001,-5.522240e-005,5.893071e-005
1.566079e+001,-5.522240e-005,5.885823e-005
1.566159e+001,-5.589380e-005,5.887794e-005
1.566238e+001,-5.052262e-005,5.894502e-005
1.566318e+001,-4.129091e-005,5.898502e-005
1.566397e+001,-4.448005e-005,5.902676e-005
1.566476e+001,-4.867628e-005,5.907857e-005
1.566556e+001,-4.448005e-005,5.910260e-005
1.566635e+001,-5.018692e-005,5.914206e-005
1.566715e+001,-7.318227e-005,5.918446e-005
1.566794e+001,-9.382772e-005,5.927445e-005
1.566874e+001,-5.790799e-005,5.944748e-005
1.566953e+001,1.829557e-005,5.945562e-005
1.567032e+001,3.474479e-005,5.936727e-005
1.567112e+001,2.400244e-005,5.932749e-005
1.567191e+001,3.189136e-006,5.928903e-005
1.567271e+001,-3.474479e-005,5.924350e-005
1.567350e+001,1.728847e-005,5.922276e-005
1.567429e+001,1.468681e-004,5.916214e-005
1.567509e+001,1.435111e-004,5.967713e-005
1.567588e+001,6.193637e-005,6.019099e-005
1.567668e+001,-4.196231e-006,6.027405e-005
1.567747e+001,-1.628138e-005,6.024678e-005
1.567826e+001,-5.706874e-006,6.021266e-005
1.567906e+001,1.460288e-005,6.010067e-005
1.567985e+001,-1.158160e-005,5.998498e-005
1.568065e+001,-6.797894e-005,5.993600e-005
1.568144e+001,-7.335011e-005,6.003680e-005
1.568224e+001,-7.435722e-005,6.006053e-005
1.568303e+001,-6.596475e-005,5.976237e-005
1.568382e+001,-7.771420e-005,5.980569e-005
1.568462e+001,-8.828870e-005,5.994541e-005
1.568541e+001,3.776608e-005,6.000821e-005
1.568621e+001,1.173266e-004,5.954525e-005
1.568700e+001,4.414435e-005,5.981349e-005
1.568779e+001,-5.203327e-006,5.985859e-005
1.568859e+001,-3.189136e-006,5.985920e-005
1.568938e+001,1.795987e-005,5.985455e-005
1.569018e+001,6.025788e-005,5.985287e-005
1.569097e+001,-3.508049e-005,5.993188e-005
1.569176e+001,-1.022202e-004,5.993896e-005
1.569256e+001,-1.253834e-004,6.017190e-005
1.569335e+001,-1.143053e-004,6.050824e-005
1.569415e+001,-7.553216e-005,6.082587e-005
1.569494e+001,-2.635233e-005,6.097458e-005
1.569574e+001,6.747540e-005,6.099049e-005
1.569653e+001,2.101472e-004,6.110686e-005
1.569732e+001,1.871519e-004,6.223269e-005
1.569812e+001,4.011597e-005,6.309688e-005
1.569891e+001,-5.874723e-006,6.311155e-005
1.569971e+001,-1.594568e-005,6.309534e-005
1.570050e+001,-8.896010e-006,6.309991e-005
1.570129e+001,5.874723e-006,6.300867e-005
1.570209e+001,-3.642328e-005,6.293149e-005
1.570288e+001,-1.695277e-005,6.294118e-005
1.570368e+001,8.711375e-005,6.293177e-005
1.570447e+001,1.260548e-004,6.310642e-005
1.570526e+001,1.284047e-004,6.349945e-005
1.570606e+001,1.210193e-004,6.390626e-005
1.570685e+001,8.442817e-005,6.426755e-005
1.570765e+001,2.803082e-005,6.441905e-005
1.570844e+001,8.442817e-005,6.441763e-005
1.570924e+001,1.431754e-004,6.457712e-005
1.571003e+001,6.932174e-005,6.505952e-005
1.571082e+001,-2.970932e-005,6.507385e-005
1.571162e+001,-4.481575e-005,6.486560e-005
1.571241e+001,-3.172351e-005,6.489515e-005
1.571321e+001,-4.179446e-005,6.490570e-005
1.571400e+001,-3.508049e-005,6.494660e-005
1.571479e+001,-2.853437e-006,6.496362e-005
1.571559e+001,2.803082e-005,6.495928e-005
1.571638e+001,2.299535e-005,6.497516e-005
1.571718e+001,3.071641e-005,6.498646e-005
1.571797e+001,2.870222e-005,6.500764e-005
1.571876e+001,-3.810178e-005,6.501869e-005
1.571956e+001,-1.044022e-004,6.504275e-005
1.572035e+001,-1.754025e-004,6.529949e-005
1.572115e+001,-1.935302e-004,6.602607e-005
1.572194e+001,-1.619745e-004,6.687687e-005
1.572274e+001,-1.190051e-004,6.743681e-005
1.572353e+001,-3.910887e-005,6.769337e-005
1.572432e+001,-4.599069e-005,6.762221e-005
1.572512e+001,-1.012131e-004,6.754295e-005
1.572591e+001,-1.267262e-004,6.768484e-005
1.572671e+001,-1.069200e-004,6.805882e-005
1.572750e+001,-7.267872e-005,6.831157e-005
1.572829e+001,-7.267872e-005,6.836446e-005
1.572909e+001,-3.306630e-005,6.832277e-005
1.572988e+001,9.567407e-006,6.830073e-005
1.573068e+001,-7.553216e-006,6.821434e-005
1.573147e+001,-9.567407e-005,6.796486e-005
1.573226e+001,-4.682994e-005,6.802016e-005
1.573306e+001,1.596246e-004,6.788610e-005
1.573385e+001,1.112840e-004,6.847643e-005
1.573465e+001,-2.299535e-005,6.844613e-005
1.573544e+001,-5.253681e-005,6.826493e-005
1.573624e+001,-3.709468e-005,6.831548e-005
1.573703e+001,-3.910887e-005,6.827385e-005
1.573782e+001,-2.853437e-005,6.828190e-005
1.573862e+001,-4.196231e-006,6.830048e-005
1.573941e+001,-3.776608e-005,6.815626e-005
1.574021e+001,-5.589380e-005,6.818952e-005
1.574100e+001,-4.045167e-005,6.814529e-005
1.574179e+001,-4.179446e-005,6.817117e-005
1.574259e+001,-7.872129e-005,6.820967e-005
1.574338e+001,-1.002060e-004,6.835261e-005
1.574418e+001,-1.183337e-004,6.858430e-005
1.574497e+001,-1.596246e-004,6.885196e-005
1.574576e+001,-1.017166e-004,6.943853e-005
1.574656e+001,7.200732e-005,6.954776e-005
1.574735e+001,1.153124e-004,6.945905e-005
1.574815e+001,2.517739e-006,6.959245e-005
1.574894e+001,-7.133593e-005,6.946136e-005
1.574974e+001,-7.032883e-005,6.951144e-005
1.575053e+001,-7.032883e-005,6.958405e-005
1.575132e+001,-8.274968e-005,6.963880e-005
1.575212e+001,-7.502861e-005,6.964880e-005
1.575291e+001,-5.488670e-005,6.973222e-005
1.575371e+001,-6.277562e-005,6.980040e-005
1.575450e+001,-8.677805e-005,6.987058e-005
1.575529e+001,-4.682994e-005,6.995234e-005
1.575609e+001,2.735943e-005,6.995270e-005
1.575688e+001,-2.182040e-006,6.986963e-005
1.575768e+001,-3.978027e-005,6.924142e-005
1.575847e+001,-3.776608e-005,6.857789e-005
1.575926e+001,-2.568093e-005,6.817959e-005
1.576006e+001,1.510643e-006,6.799569e-005
1.576085e+001,5.874723e-006,6.753860e-005
1.576165e+001,2.131685e-005,6.649175e-005
1.576244e+001,5.656519e-005,6.596492e-005
1.576324e+001,6.764325e-005,6.596943e-005
1.576403e+001,6.898604e-005,6.607788e-005
1.576482e+001,7.167162e-005,6.594720e-005
1.576562e+001,6.193637e-005,6.592159e-005
1.576641e+001,5.757229e-005,6.600951e-005
1.576721e+001,1.795987e-005,6.602707e-005
1.576800e+001,-1.023880e-005,6.580035e-005
1.576879e+001,6.495765e-005,6.543555e-005
1.576959e+001,9.382772e-005,6.505453e-005
1.577038e+001,3.776608e-005,6.440326e-005
1.577118e+001,-9.567407e-006,6.402548e-005
1.577197e+001,-2.232395e-005,6.401302e-005
1.577276e+001,2.198825e-005,6.402012e-005
1.577356e+001,3.860533e-006,6.395991e-005
1.577435e+001,-1.930266e-005,6.393080e-005
1.577515e+001,-3.692683e-006,6.392980e-005
1.577594e+001,-1.728847e-005,6.393014e-005
1.577674e+001,-4.615854e-005,6.388450e-005
1.577753e+001,8.644236e-005,6.393425e-005
1.577832e+001,2.623484e-004,6.407875e-005
1.577912e+001,2.801404e-004,6.574873e-005
1.577991e+001,1.955444e-004,6.757323e-005
1.578071e+001,3.810178e-005,6.846653e-005
1.578150e+001,1.594568e-005,6.847460e-005
1.578229e+001,6.193637e-005,6.847918e-005
1.578309e+001,5.488670e-005,6.838638e-005
1.578388e+001,3.541619e-005,6.815814e-005
1.578468e+001,8.224612e-006,6.810817e-005
1.578547e+001,-5.085832e-005,6.810960e-005
1.578626e+001,-1.059129e-004,6.815543e-005
1.578706e+001,-1.149767e-004,6.841389e-005
1.578785e+001,-5.857939e-005,6.871892e-005
1.578865e+001,-9.063859e-006,6.879780e-005
1.578944e+001,-6.881819e-006,6.879603e-005
1.579024e+001,3.860533e-006,6.879699e-005
1.579103e+001,-1.426719e-005,6.879169e-005
1.579182e+001,-3.793393e-005,6.878231e-005
1.579262e+001,-2.030976e-005,6.879330e-005
1.579341e+001,3.709468e-005,6.878914e-005
1.579421e+001,1.223621e-004,6.881080e-005
1.579500e+001,1.878233e-004,6.914594e-005
1.579579e+001,9.718471e-005,6.994760e-005
1.579659e+001,1.057450e-005,7.015887e-005
1.579738e+001,-1.493858e-005,7.015961e-005
1.579818e+001,-5.253681e-005,7.016260e-005
1.579897e+001,-6.730755e-005,7.022252e-005
1.579976e+001,-7.066453e-005,7.032279e-005
1.580056e+001,-9.198138e-005,7.043340e-005
1.580135e+001,-7.737850e-005,7.062174e-005
1.580215e+001,2.131685e-005,7.075509e-005
1.580294e+001,8.610666e-005,7.076373e-005
1.580374e+001,4.045167e-005,7.092753e-005
1.580453e+001,-3.692683e-006,7.096220e-005
1.580532e+001,-2.635233e-005,7.096183e-005
1.580612e+001,-4.716563e-005,7.097739e-005
1.580691e+001,-5.471885e-005,7.102667e-005
1.580771e+001,-5.723659e-005,7.109172e-005
1.580850e+001,-7.133593e-005,7.116492e-005
1.580929e+001,-3.440909e-005,7.126600e-005
1.581009e+001,4.548714e-005,7.120857e-005
1.581088e+001,7.838559e-005,7.121514e-005
1.581168e+001,4.750134e-005,7.133314e-005
1.581247e+001,8.896010e-006,7.136335e-005
1.581326e+001,-3.189136e-005,7.136483e-005
1.581406e+001,-5.287251e-005,7.138487e-005
1.581485e+001,-2.836652e-005,7.143904e-005
1.581565e+001,1.174945e-006,7.145316e-005
1.581644e+001,8.560311e-006,7.145115e-005
1.581724e+001,-1.359579e-005,7.143921e-005
1.581803e+001,-1.795987e-005,7.143790e-005
1.581882e+001,-1.091020e-005,7.143313e-005
1.581962e+001,-1.527428e-005,7.140702e-005
1.582041e+001,-2.165255e-005,7.124670e-005
1.582121e+001,-3.340200e-005,7.118002e-005
1.582200e+001,-4.481575e-005,7.120474e-005
1.582279e+001,-2.702373e-005,7.124160e-005
1.582359e+001,-5.404745e-005,7.123797e-005
1.582438e+001,-9.483482e-005,7.126669e-005
1.582518e+001,-6.462196e-005,7.139260e-005
1.582597e+001,1.091020e-005,7.143890e-005
1.582676e+001,6.781110e-005,7.141863e-005
1.582756e+001,9.500267e-005,7.150380e-005
1.582835e+001,1.426719e-004,7.169887e-005
1.582915e+001,1.391470e-004,7.214689e-005
1.582994e+001,6.059357e-005,7.257160e-005
1.583074e+001,-1.174945e-005,7.261321e-005
1.583153e+001,-3.793393e-005,7.260464e-005
1.583232e+001,-2.030976e-005,7.258132e-005
1.583312e+001,-2.568093e-005,7.254890e-005
1.583391e+001,-3.172351e-005,7.237407e-005
1.583471e+001,-6.143282e-005,7.199752e-005
1.583550e+001,-1.183337e-004,7.205427e-005
1.583629e+001,-1.280690e-004,7.235597e-005
1.583709e+001,-4.666209e-005,7.271558e-005
1.583788e+001,7.704280e-005,7.268060e-005
1.583868e+001,4.682994e-005,7.280425e-005
1.583947e+001,-4.682994e-005,7.285005e-005
1.584026e+001,-9.449913e-005,7.285210e-005
1.584106e+001,-1.179980e-004,7.304516e-005
1.584185e+001,-8.644236e-005,7.333997e-005
1.584265e+001,-3.440909e-005,7.349518e-005
1.584344e+001,-8.560311e-006,7.350420e-005
1.584424e+001,1.661708e-005,7.350562e-005
1.584503e+001,5.203327e-006,7.350435e-005
1.584582e+001,-5.152972e-005,7.349871e-005
1.584662e+001,-6.797894e-005,7.345808e-005
1.584741e+001,5.220111e-005,7.336461e-005
1.584821e+001,1.576104e-004,7.316592e-005
1.584900e+001,1.200122e-004,7.351685e-005
1.584979e+001,1.790951e-004,7.378084e-005
1.585059e+001,8.375677e-005,7.445184e-005
1.585138e+001,-6.999313e-005,7.454203e-005
1.585218e+001,-5.958648e-005,7.464657e-005
1.585297e+001,9.903105e-006,7.470572e-005
1.585376e+001,3.927672e-005,7.467794e-005
1.585456e+001,3.306630e-005,7.467053e-005
1.585535e+001,2.198825e-005,7.462881e-005
1.585615e+001,2.182040e-005,7.449993e-005
1.585694e+001,1.376364e-005,7.431216e-005
1.585774e+001,-2.635233e-005,7.409494e-005
1.585853e+001,-8.677805e-005,7.400044e-005
1.585932e+001,-9.047074e-005,7.402163e-005
1.586012e+001,-4.649424e-005,7.347430e-005
1.586091e+001,-3.138781e-005,7.343800e-005
1.586171e+001,-4.078737e-005,7.340547e-005
1.586250e+001,-5.018692e-005,7.327427e-005
1.586329e+001,-4.985122e-005,7.327645e-005
1.586409e+001,-9.080644e-005,7.330994e-005
1.586488e+001,-1.426719e-004,7.347959e-005
1.586568e+001,-1.673457e-004,7.390205e-005
1.586647e+001,-8.207828e-005,7.436932e-005
1.586726e+001,8.644236e-005,7.431961e-005
1.586806e+001,9.584192e-005,7.434121e-005
1.586885e+001,-3.172351e-005,7.439247e-005
1.586965e+001,-1.040665e-005,7.436706e-005
1.587044e+001,1.146410e-004,7.436260e-005
1.587124e+001,1.388113e-004,7.463760e-005
1.587203e+001,2.568093e-005,7.499266e-005
1.587282e+001,-1.980621e-005,7.500645e-005
1.587362e+001,-3.524834e-006,7.500203e-005
1.587441e+001,-7.049668e-006,7.496926e-005
1.587521e+001,-1.712062e-005,7.486215e-005
1.587600e+001,-8.560311e-006,7.479325e-005
