X [s],R DELTOID POSTERIOR: EMG 7 [V],R DELTOID POSTERIOR: EMG 7->filter (FilterSlidingRMS39) [V]
2.515236e+001,-8.560311e-006,1.328494e-005
2.515283e+001,-4.867628e-006,1.328676e-005
2.515329e+001,-3.860533e-006,1.328572e-005
2.515376e+001,-6.881819e-006,1.328202e-005
2.515422e+001,-8.896010e-006,1.327892e-005
2.515469e+001,-9.567407e-006,1.327613e-005
2.515516e+001,-1.023880e-005,1.327143e-005
2.515562e+001,-9.903105e-006,1.326706e-005
2.515609e+001,-9.567407e-006,1.326507e-005
2.515655e+001,-1.091020e-005,1.326314e-005
2.515702e+001,-1.258869e-005,1.326314e-005
2.515748e+001,-1.225299e-005,1.326591e-005
2.515795e+001,-1.091020e-005,1.326676e-005
2.515841e+001,-1.023880e-005,1.326542e-005
2.515888e+001,-8.560311e-006,1.326166e-005
2.515934e+001,-6.881819e-006,1.324818e-005
2.515981e+001,-8.224612e-006,1.322710e-005
2.516028e+001,-1.158160e-005,1.321281e-005
2.516074e+001,-1.393149e-005,1.320858e-005
2.516121e+001,-1.359579e-005,1.320723e-005
2.516167e+001,-1.023880e-005,1.320591e-005
2.516214e+001,-8.224612e-006,1.320491e-005
2.516260e+001,-8.224612e-006,1.320548e-005
2.516307e+001,-8.896010e-006,1.320901e-005
2.516353e+001,-1.091020e-005,1.321442e-005
2.516400e+001,-1.292439e-005,1.322193e-005
2.516447e+001,-1.326009e-005,1.322967e-005
2.516493e+001,-1.225299e-005,1.323467e-005
2.516540e+001,-1.124590e-005,1.323686e-005
2.516586e+001,-9.567407e-006,1.323932e-005
2.516633e+001,-6.378271e-006,1.324174e-005
2.516679e+001,-5.874723e-006,1.323984e-005
2.516726e+001,-1.023880e-005,1.323228e-005
2.516772e+001,-1.309224e-005,1.322533e-005
2.516819e+001,-1.292439e-005,1.322683e-005
2.516866e+001,-1.225299e-005,1.323121e-005
2.516912e+001,-1.124590e-005,1.323620e-005
2.516959e+001,-9.567407e-006,1.324109e-005
2.517005e+001,-1.091020e-005,1.324277e-005
2.517052e+001,-1.493858e-005,1.324598e-005
2.517098e+001,-1.695277e-005,1.325729e-005
2.517145e+001,-1.695277e-005,1.327170e-005
2.517191e+001,-1.661708e-005,1.328298e-005
2.517238e+001,-1.628138e-005,1.329063e-005
2.517284e+001,-1.426719e-005,1.329809e-005
2.517331e+001,-1.393149e-005,1.330295e-005
2.517378e+001,-1.493858e-005,1.331160e-005
2.517424e+001,-1.426719e-005,1.332493e-005
2.517471e+001,-1.359579e-005,1.333584e-005
2.517517e+001,-1.359579e-005,1.333883e-005
2.517564e+001,-1.258869e-005,1.333323e-005
2.517610e+001,-1.158160e-005,1.332260e-005
2.517657e+001,-1.292439e-005,1.331420e-005
2.517703e+001,-1.560998e-005,1.331296e-005
2.517750e+001,-1.846342e-005,1.331891e-005
2.517797e+001,-2.047761e-005,1.333336e-005
2.517843e+001,-2.165255e-005,1.335623e-005
2.517890e+001,-2.366674e-005,1.338378e-005
2.517936e+001,-2.433814e-005,1.341588e-005
2.517983e+001,-2.232395e-005,1.344869e-005
2.518029e+001,-2.030976e-005,1.347493e-005
2.518076e+001,-2.030976e-005,1.349247e-005
2.518122e+001,-2.098116e-005,1.350940e-005
2.518169e+001,-2.131685e-005,1.353047e-005
2.518216e+001,-2.030976e-005,1.355353e-005
2.518262e+001,-1.863127e-005,1.357368e-005
2.518309e+001,-1.628138e-005,1.359205e-005
2.518355e+001,-1.493858e-005,1.360594e-005
2.518402e+001,-1.560998e-005,1.361449e-005
2.518448e+001,-1.728847e-005,1.362198e-005
2.518495e+001,-1.829557e-005,1.363740e-005
2.518541e+001,-1.896696e-005,1.365903e-005
2.518588e+001,-1.795987e-005,1.368233e-005
2.518634e+001,-1.762417e-005,1.370039e-005
2.518681e+001,-1.896696e-005,1.371591e-005
2.518728e+001,-1.829557e-005,1.373678e-005
2.518774e+001,-1.493858e-005,1.375608e-005
2.518821e+001,-1.158160e-005,1.376362e-005
2.518867e+001,-8.896010e-006,1.376019e-005
2.518914e+001,-5.203327e-006,1.375144e-005
2.518960e+001,-4.196231e-006,1.373948e-005
2.519007e+001,-5.706874e-006,1.372935e-005
2.519053e+001,-5.539025e-006,1.372193e-005
2.519100e+001,-3.524834e-006,1.371146e-005
2.519147e+001,-8.392462e-007,1.369278e-005
2.519193e+001,1.174945e-006,1.367764e-005
2.519240e+001,2.517739e-006,1.366751e-005
2.519286e+001,2.182040e-006,1.365771e-005
2.519333e+001,2.853437e-006,1.364992e-005
2.519379e+001,1.846342e-006,1.364586e-005
2.519426e+001,-1.846342e-006,1.363963e-005
2.519472e+001,-4.196231e-006,1.363016e-005
2.519519e+001,-4.196231e-006,1.361995e-005
2.519566e+001,-3.189136e-006,1.361089e-005
2.519612e+001,-2.182040e-006,1.360240e-005
2.519659e+001,-1.510643e-006,1.359646e-005
2.519705e+001,-4.196231e-006,1.359120e-005
2.519752e+001,-9.567407e-006,1.358677e-005
2.519798e+001,-1.359579e-005,1.358586e-005
2.519845e+001,-1.359579e-005,1.358934e-005
2.519891e+001,-1.292439e-005,1.358773e-005
2.519938e+001,-1.225299e-005,1.358388e-005
2.519984e+001,-1.158160e-005,1.358150e-005
2.520031e+001,-1.258869e-005,1.358040e-005
2.520078e+001,-1.225299e-005,1.358207e-005
2.520124e+001,-1.057450e-005,1.358564e-005
2.520171e+001,-1.091020e-005,1.358186e-005
2.520217e+001,-1.225299e-005,1.357146e-005
2.520264e+001,-1.124590e-005,1.356045e-005
2.520310e+001,-1.393149e-005,1.355240e-005
2.520357e+001,-1.762417e-005,1.355426e-005
2.520403e+001,-1.829557e-005,1.356930e-005
2.520450e+001,-1.628138e-005,1.358506e-005
2.520497e+001,-1.292439e-005,1.359178e-005
2.520543e+001,-1.376364e-005,1.359056e-005
2.520590e+001,-1.695277e-005,1.359210e-005
2.520636e+001,-1.829557e-005,1.359974e-005
2.520683e+001,-1.460288e-005,1.360999e-005
2.520729e+001,-1.191730e-005,1.361286e-005
2.520776e+001,-1.258869e-005,1.361114e-005
2.520822e+001,-1.292439e-005,1.360806e-005
2.520869e+001,-1.326009e-005,1.360246e-005
2.520916e+001,-1.493858e-005,1.359323e-005
2.520962e+001,-1.426719e-005,1.358558e-005
2.521009e+001,-1.225299e-005,1.358247e-005
2.521055e+001,-1.359579e-005,1.357570e-005
2.521102e+001,-1.779202e-005,1.356625e-005
2.521148e+001,-1.896696e-005,1.356059e-005
2.521195e+001,-1.762417e-005,1.355697e-005
2.521241e+001,-1.829557e-005,1.355615e-005
2.521288e+001,-1.997406e-005,1.356381e-005
2.521334e+001,-1.863127e-005,1.357850e-005
2.521381e+001,-1.930266e-005,1.358700e-005
2.521428e+001,-2.098116e-005,1.359583e-005
2.521474e+001,-2.165255e-005,1.360999e-005
2.521521e+001,-2.131685e-005,1.362392e-005
2.521567e+001,-2.165255e-005,1.363455e-005
2.521614e+001,-1.997406e-005,1.364535e-005
2.521660e+001,-1.963836e-005,1.365373e-005
2.521707e+001,-2.165255e-005,1.366833e-005
2.521753e+001,-2.030976e-005,1.369485e-005
2.521800e+001,-1.695277e-005,1.371828e-005
2.521847e+001,-1.493858e-005,1.373156e-005
2.521893e+001,-1.560998e-005,1.374133e-005
2.521940e+001,-1.695277e-005,1.375362e-005
2.521986e+001,-1.695277e-005,1.376810e-005
2.522033e+001,-1.359579e-005,1.378218e-005
2.522079e+001,-1.091020e-005,1.379046e-005
2.522126e+001,-1.091020e-005,1.379315e-005
2.522172e+001,-1.292439e-005,1.379105e-005
2.522219e+001,-1.426719e-005,1.379105e-005
2.522266e+001,-1.292439e-005,1.379840e-005
2.522312e+001,-9.567407e-006,1.380759e-005
2.522359e+001,-7.217518e-006,1.381361e-005
2.522405e+001,-7.553216e-006,1.381712e-005
2.522452e+001,-7.888914e-006,1.382078e-005
2.522498e+001,-9.567407e-006,1.382337e-005
2.522545e+001,-1.225299e-005,1.382460e-005
2.522591e+001,-1.258869e-005,1.382855e-005
2.522638e+001,-1.158160e-005,1.383389e-005
2.522684e+001,-9.567407e-006,1.383631e-005
2.522731e+001,-7.553216e-006,1.383318e-005
2.522778e+001,-4.867628e-006,1.382799e-005
2.522824e+001,-2.853437e-006,1.382157e-005
2.522871e+001,-2.853437e-006,1.381200e-005
2.522917e+001,-4.867628e-006,1.380009e-005
2.522964e+001,-4.196231e-006,1.378921e-005
2.523010e+001,-4.196231e-006,1.378026e-005
2.523057e+001,-4.531929e-006,1.377526e-005
2.523103e+001,-5.874723e-006,1.377404e-005
2.523150e+001,-9.231709e-006,1.377430e-005
2.523197e+001,-1.158160e-005,1.377746e-005
2.523243e+001,-1.393149e-005,1.378391e-005
2.523290e+001,-1.628138e-005,1.379495e-005
2.523336e+001,-1.695277e-005,1.380994e-005
2.523383e+001,-1.426719e-005,1.382611e-005
2.523429e+001,-1.359579e-005,1.383663e-005
2.523476e+001,-1.577783e-005,1.384154e-005
2.523522e+001,-1.493858e-005,1.384646e-005
2.523569e+001,-1.326009e-005,1.384903e-005
2.523616e+001,-1.258869e-005,1.384585e-005
2.523662e+001,-9.903105e-006,1.383481e-005
2.523709e+001,-4.531929e-006,1.382357e-005
2.523755e+001,-3.524834e-006,1.381370e-005
2.523802e+001,-5.706874e-006,1.379810e-005
2.523848e+001,-5.706874e-006,1.377514e-005
2.523895e+001,-4.867628e-006,1.375125e-005
2.523941e+001,-4.867628e-006,1.373415e-005
2.523988e+001,-5.874723e-006,1.372062e-005
2.524034e+001,-8.560311e-006,1.370712e-005
2.524081e+001,-1.124590e-005,1.369693e-005
2.524128e+001,-1.091020e-005,1.369418e-005
2.524174e+001,-8.224612e-006,1.369091e-005
2.524221e+001,-6.210422e-006,1.367964e-005
2.524267e+001,-6.210422e-006,1.366111e-005
2.524314e+001,-5.539025e-006,1.364529e-005
2.524360e+001,-7.553216e-006,1.363146e-005
2.524407e+001,-1.091020e-005,1.362078e-005
2.524453e+001,-1.359579e-005,1.361565e-005
2.524500e+001,-1.577783e-005,1.361016e-005
2.524547e+001,-1.661708e-005,1.360513e-005
2.524593e+001,-1.560998e-005,1.360277e-005
2.524640e+001,-1.493858e-005,1.359977e-005
2.524686e+001,-1.577783e-005,1.359379e-005
2.524733e+001,-1.443504e-005,1.359115e-005
2.524779e+001,-1.158160e-005,1.358726e-005
2.524826e+001,-1.359579e-005,1.357435e-005
2.524872e+001,-1.795987e-005,1.355872e-005
2.524919e+001,-1.963836e-005,1.355347e-005
2.524966e+001,-1.930266e-005,1.355612e-005
2.525012e+001,-1.762417e-005,1.356275e-005
2.525059e+001,-1.527428e-005,1.357200e-005
2.525105e+001,-1.628138e-005,1.357654e-005
2.525152e+001,-1.896696e-005,1.358076e-005
2.525198e+001,-1.863127e-005,1.358943e-005
2.525245e+001,-1.762417e-005,1.359429e-005
2.525291e+001,-1.695277e-005,1.359665e-005
2.525338e+001,-1.594568e-005,1.360206e-005
2.525384e+001,-1.393149e-005,1.361028e-005
2.525431e+001,-1.560998e-005,1.361542e-005
2.525478e+001,-1.863127e-005,1.362582e-005
2.525524e+001,-1.896696e-005,1.364562e-005
2.525571e+001,-1.644922e-005,1.366554e-005
2.525617e+001,-1.225299e-005,1.367751e-005
2.525664e+001,-8.896010e-006,1.367913e-005
2.525710e+001,-9.231709e-006,1.367401e-005
2.525757e+001,-1.174945e-005,1.367120e-005
2.525803e+001,-1.292439e-005,1.367521e-005
2.525850e+001,-1.258869e-005,1.368160e-005
2.525897e+001,-1.124590e-005,1.368524e-005
2.525943e+001,-1.023880e-005,1.368472e-005
2.525990e+001,-9.567407e-006,1.368425e-005
2.526036e+001,-9.567407e-006,1.368468e-005
2.526083e+001,-8.560311e-006,1.368552e-005
2.526129e+001,-8.560311e-006,1.368512e-005
2.526176e+001,-1.191730e-005,1.368431e-005
2.526222e+001,-1.426719e-005,1.368684e-005
2.526269e+001,-1.527428e-005,1.368811e-005
2.526316e+001,-1.460288e-005,1.368520e-005
2.526362e+001,-1.124590e-005,1.368241e-005
2.526409e+001,-8.224612e-006,1.367935e-005
2.526455e+001,-9.567407e-006,1.367258e-005
2.526502e+001,-1.326009e-005,1.366222e-005
2.526548e+001,-1.443504e-005,1.365613e-005
2.526595e+001,-1.393149e-005,1.365513e-005
2.526641e+001,-1.124590e-005,1.365448e-005
2.526688e+001,-6.378271e-006,1.364649e-005
2.526734e+001,-2.517739e-006,1.362964e-005
2.526781e+001,-4.867628e-006,1.361583e-005
2.526828e+001,-9.903105e-006,1.360981e-005
2.526874e+001,-1.124590e-005,1.360934e-005
2.526921e+001,-1.023880e-005,1.360535e-005
2.526967e+001,-8.896010e-006,1.359725e-005
2.527014e+001,-7.553216e-006,1.359123e-005
2.527060e+001,-8.224612e-006,1.358647e-005
2.527107e+001,-1.023880e-005,1.358295e-005
2.527153e+001,-1.158160e-005,1.358511e-005
2.527200e+001,-1.225299e-005,1.359106e-005
2.527247e+001,-1.309224e-005,1.359743e-005
2.527293e+001,-1.393149e-005,1.360268e-005
2.527340e+001,-1.225299e-005,1.360678e-005
2.527386e+001,-1.225299e-005,1.360678e-005
2.527433e+001,-1.225299e-005,1.361057e-005
2.527479e+001,-1.023880e-005,1.361583e-005
2.527526e+001,-1.124590e-005,1.361629e-005
2.527572e+001,-1.527428e-005,1.361680e-005
2.527619e+001,-1.695277e-005,1.362461e-005
2.527666e+001,-1.544213e-005,1.363708e-005
2.527712e+001,-1.359579e-005,1.364754e-005
2.527759e+001,-1.191730e-005,1.365853e-005
2.527805e+001,-1.527428e-005,1.366802e-005
2.527852e+001,-2.198825e-005,1.368367e-005
2.527898e+001,-2.635233e-005,1.371620e-005
2.527945e+001,-2.534523e-005,1.376207e-005
2.527991e+001,-2.215610e-005,1.380286e-005
2.528038e+001,-1.695277e-005,1.383275e-005
2.528084e+001,-1.460288e-005,1.384716e-005
2.528131e+001,-1.661708e-005,1.385534e-005
2.528178e+001,-1.728847e-005,1.386774e-005
2.528224e+001,-1.628138e-005,1.387981e-005
2.528271e+001,-1.628138e-005,1.388519e-005
2.528317e+001,-1.460288e-005,1.388800e-005
2.528364e+001,-1.158160e-005,1.388666e-005
2.528410e+001,-1.174945e-005,1.388200e-005
2.528457e+001,-1.359579e-005,1.388328e-005
2.528503e+001,-1.292439e-005,1.389150e-005
2.528550e+001,-1.225299e-005,1.389816e-005
2.528597e+001,-1.326009e-005,1.389923e-005
2.528643e+001,-1.443504e-005,1.389705e-005
2.528690e+001,-1.493858e-005,1.389538e-005
2.528736e+001,-1.594568e-005,1.389470e-005
2.528783e+001,-1.493858e-005,1.389745e-005
2.528829e+001,-1.158160e-005,1.390001e-005
2.528876e+001,-9.567407e-006,1.389536e-005
2.528922e+001,-8.896010e-006,1.388586e-005
2.528969e+001,-1.023880e-005,1.387620e-005
2.529016e+001,-1.023880e-005,1.387021e-005
2.529062e+001,-6.881819e-006,1.386824e-005
2.529109e+001,-3.524834e-006,1.386611e-005
2.529155e+001,-4.867628e-006,1.386122e-005
2.529202e+001,-1.023880e-005,1.385431e-005
2.529248e+001,-1.091020e-005,1.384893e-005
2.529295e+001,-8.224612e-006,1.383837e-005
2.529341e+001,-3.021286e-006,1.382358e-005
2.529388e+001,2.517739e-006,1.380558e-005
2.529434e+001,5.035477e-006,1.378661e-005
2.529481e+001,4.867628e-006,1.377041e-005
2.529528e+001,5.203327e-006,1.376042e-005
2.529574e+001,6.546120e-006,1.375369e-005
2.529621e+001,4.531929e-006,1.374281e-005
2.529667e+001,2.182040e-006,1.372472e-005
2.529714e+001,3.692683e-006,1.370814e-005
2.529760e+001,3.524834e-006,1.369458e-005
2.529807e+001,-2.182040e-006,1.367955e-005
2.529853e+001,-8.896010e-006,1.366145e-005
2.529900e+001,-1.493858e-005,1.364402e-005
2.529947e+001,-1.829557e-005,1.363062e-005
2.529993e+001,-1.863127e-005,1.362341e-005
2.530040e+001,-1.896696e-005,1.362426e-005
2.530086e+001,-1.896696e-005,1.363493e-005
2.530133e+001,-1.762417e-005,1.365387e-005
2.530179e+001,-1.762417e-005,1.367343e-005
2.530226e+001,-1.829557e-005,1.369221e-005
2.530272e+001,-1.963836e-005,1.371073e-005
2.530319e+001,-1.896696e-005,1.373337e-005
2.530366e+001,-1.896696e-005,1.375453e-005
2.530412e+001,-1.762417e-005,1.377566e-005
2.530459e+001,-1.393149e-005,1.379457e-005
2.530505e+001,-1.426719e-005,1.380628e-005
2.530552e+001,-1.628138e-005,1.381544e-005
2.530598e+001,-1.644922e-005,1.382373e-005
2.530645e+001,-1.661708e-005,1.382856e-005
2.530691e+001,-1.560998e-005,1.383591e-005
2.530738e+001,-1.292439e-005,1.384164e-005
2.530784e+001,-1.225299e-005,1.383648e-005
2.530831e+001,-1.527428e-005,1.382947e-005
2.530878e+001,-1.963836e-005,1.383334e-005
2.530924e+001,-2.098116e-005,1.384685e-005
2.530971e+001,-1.762417e-005,1.385971e-005
2.531017e+001,-1.359579e-005,1.386490e-005
2.531064e+001,-1.091020e-005,1.386365e-005
2.531110e+001,-1.309224e-005,1.385527e-005
2.531157e+001,-1.678492e-005,1.384898e-005
2.531203e+001,-1.695277e-005,1.385223e-005
2.531250e+001,-1.560998e-005,1.385446e-005
2.531297e+001,-1.426719e-005,1.384666e-005
2.531343e+001,-1.359579e-005,1.383260e-005
2.531390e+001,-1.359579e-005,1.381445e-005
2.531436e+001,-1.426719e-005,1.379626e-005
2.531483e+001,-1.292439e-005,1.379136e-005
2.531529e+001,-1.091020e-005,1.378757e-005
2.531576e+001,-1.091020e-005,1.377620e-005
2.531622e+001,-1.124590e-005,1.376558e-005
2.531669e+001,-1.023880e-005,1.376036e-005
2.531716e+001,-1.023880e-005,1.375838e-005
2.531762e+001,-1.091020e-005,1.376227e-005
2.531809e+001,-1.107805e-005,1.377030e-005
2.531855e+001,-1.258869e-005,1.377776e-005
2.531902e+001,-1.594568e-005,1.378845e-005
2.531948e+001,-1.762417e-005,1.380545e-005
2.531995e+001,-1.695277e-005,1.382607e-005
2.532041e+001,-1.560998e-005,1.384359e-005
2.532088e+001,-1.426719e-005,1.385859e-005
2.532134e+001,-1.258869e-005,1.387088e-005
2.532181e+001,-1.292439e-005,1.387920e-005
2.532228e+001,-1.393149e-005,1.388468e-005
2.532274e+001,-1.393149e-005,1.388870e-005
2.532321e+001,-1.443504e-005,1.389641e-005
2.532367e+001,-1.577783e-005,1.390918e-005
2.532414e+001,-1.628138e-005,1.392584e-005
2.532460e+001,-1.863127e-005,1.394332e-005
2.532507e+001,-2.165255e-005,1.396633e-005
2.532553e+001,-2.030976e-005,1.399672e-005
2.532600e+001,-1.896696e-005,1.402129e-005
2.532647e+001,-1.863127e-005,1.403677e-005
2.532693e+001,-1.628138e-005,1.404723e-005
2.532740e+001,-1.376364e-005,1.404967e-005
2.532786e+001,-1.292439e-005,1.404085e-005
2.532833e+001,-1.091020e-005,1.402972e-005
2.532879e+001,-1.057450e-005,1.401374e-005
2.532926e+001,-1.158160e-005,1.399190e-005
2.532972e+001,-1.158160e-005,1.396562e-005
2.533019e+001,-1.292439e-005,1.393876e-005
2.533066e+001,-1.393149e-005,1.391611e-005
2.533112e+001,-1.326009e-005,1.389673e-005
2.533159e+001,-1.091020e-005,1.388041e-005
2.533205e+001,-1.091020e-005,1.385979e-005
2.533252e+001,-1.242084e-005,1.383012e-005
2.533298e+001,-1.309224e-005,1.379607e-005
2.533345e+001,-1.242084e-005,1.376308e-005
2.533391e+001,-1.359579e-005,1.373667e-005
2.533438e+001,-1.443504e-005,1.371591e-005
2.533484e+001,-1.258869e-005,1.368870e-005
2.533531e+001,-1.023880e-005,1.365220e-005
2.533578e+001,-1.023880e-005,1.362325e-005
2.533624e+001,-1.040665e-005,1.360221e-005
2.533671e+001,-8.896010e-006,1.357650e-005
2.533717e+001,-6.210422e-006,1.354126e-005
2.533764e+001,-7.217518e-006,1.350480e-005
2.533810e+001,-1.023880e-005,1.346973e-005
2.533857e+001,-1.191730e-005,1.344039e-005
2.533903e+001,-9.903105e-006,1.341773e-005
2.533950e+001,-5.874723e-006,1.339096e-005
2.533997e+001,-4.196231e-006,1.335546e-005
2.534043e+001,-5.539025e-006,1.332085e-005
2.534090e+001,-4.196231e-006,1.329413e-005
2.534136e+001,-1.846342e-006,1.327679e-005
2.534183e+001,1.007095e-006,1.326500e-005
2.534229e+001,-1.678492e-007,1.325646e-005
2.534276e+001,-3.524834e-006,1.324957e-005
2.534322e+001,-7.553216e-006,1.324445e-005
2.534369e+001,-1.225299e-005,1.324331e-005
2.534416e+001,-1.426719e-005,1.324871e-005
2.534462e+001,-1.460288e-005,1.325826e-005
2.534509e+001,-1.258869e-005,1.327052e-005
2.534555e+001,-1.225299e-005,1.327690e-005
2.534602e+001,-1.460288e-005,1.327802e-005
2.534648e+001,-1.426719e-005,1.328126e-005
2.534695e+001,-1.191730e-005,1.328500e-005
2.534741e+001,-7.553216e-006,1.328500e-005
2.534788e+001,-2.349889e-006,1.327729e-005
2.534834e+001,1.174945e-006,1.326340e-005
2.534881e+001,-1.174945e-006,1.324711e-005
2.534928e+001,-4.867628e-006,1.323420e-005
2.534974e+001,-5.035477e-006,1.322749e-005
2.535021e+001,-4.196231e-006,1.322090e-005
2.535067e+001,-3.524834e-006,1.321156e-005
2.535114e+001,-3.524834e-006,1.319809e-005
2.535160e+001,-7.553216e-006,1.318459e-005
2.535207e+001,-1.359579e-005,1.318193e-005
2.535253e+001,-1.762417e-005,1.319331e-005
2.535300e+001,-1.728847e-005,1.321464e-005
2.535347e+001,-1.393149e-005,1.323497e-005
2.535393e+001,-1.158160e-005,1.324845e-005
2.535440e+001,-1.191730e-005,1.325787e-005
2.535486e+001,-1.359579e-005,1.326784e-005
2.535533e+001,-1.426719e-005,1.328080e-005
2.535579e+001,-1.359579e-005,1.329462e-005
2.535626e+001,-1.493858e-005,1.330711e-005
2.535672e+001,-1.779202e-005,1.332262e-005
2.535719e+001,-2.182040e-005,1.334457e-005
2.535766e+001,-2.299535e-005,1.337759e-005
2.535812e+001,-1.963836e-005,1.341411e-005
2.535859e+001,-1.628138e-005,1.344015e-005
2.535905e+001,-1.493858e-005,1.345840e-005
2.535952e+001,-1.695277e-005,1.346971e-005
2.535998e+001,-2.030976e-005,1.347891e-005
2.536045e+001,-2.098116e-005,1.349334e-005
2.536091e+001,-1.829557e-005,1.350966e-005
2.536138e+001,-1.560998e-005,1.351446e-005
2.536184e+001,-1.460288e-005,1.350984e-005
2.536231e+001,-1.661708e-005,1.350272e-005
2.536278e+001,-1.594568e-005,1.350532e-005
2.536324e+001,-1.225299e-005,1.351192e-005
2.536371e+001,-9.567407e-006,1.351135e-005
2.536417e+001,-8.224612e-006,1.350362e-005
2.536464e+001,-7.553216e-006,1.349000e-005
2.536510e+001,-8.896010e-006,1.347249e-005
2.536557e+001,-1.091020e-005,1.345963e-005
2.536603e+001,-1.191730e-005,1.345444e-005
2.536650e+001,-1.158160e-005,1.344592e-005
2.536697e+001,-9.567407e-006,1.342849e-005
2.536743e+001,-7.217518e-006,1.340808e-005
2.536790e+001,-6.881819e-006,1.338490e-005
2.536836e+001,-8.224612e-006,1.336134e-005
2.536883e+001,-8.224612e-006,1.334602e-005
2.536929e+001,-9.567407e-006,1.333720e-005
2.536976e+001,-1.426719e-005,1.332621e-005
2.537022e+001,-1.628138e-005,1.331160e-005
2.537069e+001,-1.426719e-005,1.329734e-005
2.537116e+001,-1.040665e-005,1.328270e-005
2.537162e+001,-7.888914e-006,1.327014e-005
2.537209e+001,-6.210422e-006,1.326022e-005
2.537255e+001,-7.553216e-006,1.324725e-005
2.537302e+001,-1.091020e-005,1.323105e-005
2.537348e+001,-1.292439e-005,1.321320e-005
2.537395e+001,-1.292439e-005,1.319541e-005
2.537441e+001,-1.158160e-005,1.318090e-005
2.537488e+001,-1.023880e-005,1.317164e-005
2.537534e+001,-1.091020e-005,1.316599e-005
2.537581e+001,-1.409934e-005,1.316228e-005
2.537628e+001,-1.628138e-005,1.316917e-005
2.537674e+001,-1.527428e-005,1.318272e-005
2.537721e+001,-1.258869e-005,1.318972e-005
2.537767e+001,-1.091020e-005,1.318786e-005
2.537814e+001,-1.023880e-005,1.318447e-005
2.537860e+001,-1.258869e-005,1.318398e-005
2.537907e+001,-1.628138e-005,1.319039e-005
2.537953e+001,-2.030976e-005,1.320507e-005
2.538000e+001,-2.098116e-005,1.322855e-005
2.538047e+001,-1.963836e-005,1.325114e-005
2.538093e+001,-1.829557e-005,1.326986e-005
2.538140e+001,-1.695277e-005,1.328473e-005
2.538186e+001,-1.695277e-005,1.329626e-005
2.538233e+001,-1.661708e-005,1.331221e-005
2.538279e+001,-1.560998e-005,1.332936e-005
2.538326e+001,-1.577783e-005,1.334274e-005
2.538372e+001,-1.779202e-005,1.335326e-005
2.538419e+001,-1.829557e-005,1.336703e-005
2.538466e+001,-1.795987e-005,1.338440e-005
2.538512e+001,-1.812772e-005,1.340517e-005
2.538559e+001,-1.779202e-005,1.342778e-005
2.538605e+001,-1.728847e-005,1.344807e-005
2.538652e+001,-1.628138e-005,1.346407e-005
2.538698e+001,-1.661708e-005,1.347693e-005
2.538745e+001,-1.896696e-005,1.349032e-005
2.538791e+001,-1.779202e-005,1.350534e-005
2.538838e+001,-1.527428e-005,1.351442e-005
2.538884e+001,-1.393149e-005,1.351647e-005
2.538931e+001,-1.460288e-005,1.351582e-005
2.538978e+001,-1.527428e-005,1.352126e-005
2.539024e+001,-1.493858e-005,1.353188e-005
2.539071e+001,-1.493858e-005,1.353953e-005
2.539117e+001,-1.493858e-005,1.354279e-005
2.539164e+001,-1.158160e-005,1.353991e-005
2.539210e+001,-9.231709e-006,1.352777e-005
2.539257e+001,-9.735256e-006,1.351423e-005
2.539303e+001,-1.023880e-005,1.350674e-005
2.539350e+001,-9.567407e-006,1.350361e-005
2.539397e+001,-8.560311e-006,1.349718e-005
2.539443e+001,-8.896010e-006,1.348683e-005
2.539490e+001,-1.057450e-005,1.347689e-005
2.539536e+001,-9.567407e-006,1.347120e-005
2.539583e+001,-4.028382e-006,1.346658e-005
2.539629e+001,8.392462e-007,1.345614e-005
2.539676e+001,-1.678492e-007,1.343784e-005
2.539722e+001,-3.524834e-006,1.341420e-005
2.539769e+001,-4.699779e-006,1.339430e-005
2.539816e+001,-4.196231e-006,1.337815e-005
2.539862e+001,-3.021286e-006,1.336520e-005
2.539909e+001,-3.189136e-006,1.335538e-005
2.539955e+001,-5.539025e-006,1.334561e-005
2.540002e+001,-6.546120e-006,1.333839e-005
2.540048e+001,-4.867628e-006,1.333544e-005
2.540095e+001,-4.531929e-006,1.333311e-005
2.540141e+001,-6.378271e-006,1.333056e-005
2.540188e+001,-6.546120e-006,1.332787e-005
2.540234e+001,-5.874723e-006,1.332354e-005
2.540281e+001,-8.224612e-006,1.332083e-005
2.540328e+001,-8.896010e-006,1.332390e-005
2.540374e+001,-8.224612e-006,1.332839e-005
2.540421e+001,-9.903105e-006,1.332981e-005
2.540467e+001,-1.040665e-005,1.333113e-005
2.540514e+001,-1.091020e-005,1.333230e-005
2.540560e+001,-1.292439e-005,1.333329e-005
2.540607e+001,-1.695277e-005,1.333811e-005
2.540653e+001,-1.896696e-005,1.335177e-005
2.540700e+001,-1.644922e-005,1.336855e-005
2.540747e+001,-1.326009e-005,1.337635e-005
2.540793e+001,-1.292439e-005,1.337814e-005
2.540840e+001,-1.426719e-005,1.338148e-005
2.540886e+001,-1.493858e-005,1.338835e-005
2.540933e+001,-1.460288e-005,1.339877e-005
2.540979e+001,-1.628138e-005,1.341029e-005
2.541026e+001,-1.829557e-005,1.342399e-005
2.541072e+001,-1.896696e-005,1.343790e-005
2.541119e+001,-1.829557e-005,1.344937e-005
2.541166e+001,-1.628138e-005,1.345974e-005
