X [s],R DELTOID ANTERIOR: EMG 2 [V],R DELTOID ANTERIOR: EMG 2->filter (FilterSlidingRMS51) [V]
1.855004e+001,-2.232395e-005,2.169789e-005
1.855056e+001,-2.299535e-005,2.170329e-005
1.855108e+001,-2.299535e-005,2.171139e-005
1.855160e+001,-2.333104e-005,2.172126e-005
1.855212e+001,-2.333104e-005,2.173009e-005
1.855263e+001,-2.131685e-005,2.173157e-005
1.855315e+001,-1.795987e-005,2.172651e-005
1.855367e+001,-1.963836e-005,2.171664e-005
1.855419e+001,-2.366674e-005,2.171089e-005
1.855471e+001,-2.568093e-005,2.170934e-005
1.855523e+001,-2.568093e-005,2.171097e-005
1.855575e+001,-2.568093e-005,2.171260e-005
1.855627e+001,-2.366674e-005,2.171260e-005
1.855679e+001,-2.299535e-005,2.170784e-005
1.855731e+001,-2.316319e-005,2.170930e-005
1.855783e+001,-2.030976e-005,2.172012e-005
1.855835e+001,-1.762417e-005,2.172717e-005
1.855887e+001,-1.762417e-005,2.173037e-005
1.855938e+001,-1.896696e-005,2.173503e-005
1.855990e+001,-1.762417e-005,2.174156e-005
1.856042e+001,-1.762417e-005,2.174713e-005
1.856094e+001,-2.098116e-005,2.175440e-005
1.856146e+001,-2.366674e-005,2.176745e-005
1.856198e+001,-2.232395e-005,2.178305e-005
1.856250e+001,-1.963836e-005,2.179201e-005
1.856302e+001,-2.165255e-005,2.179325e-005
1.856354e+001,-2.333104e-005,2.179593e-005
1.856406e+001,-2.299535e-005,2.180022e-005
1.856458e+001,-2.232395e-005,2.180511e-005
1.856510e+001,-2.182040e-005,2.181017e-005
1.856562e+001,-2.265965e-005,2.181320e-005
1.856613e+001,-2.366674e-005,2.181801e-005
1.856665e+001,-2.165255e-005,2.182339e-005
1.856717e+001,-2.098116e-005,2.181750e-005
1.856769e+001,-2.165255e-005,2.181025e-005
1.856821e+001,-2.165255e-005,2.180279e-005
1.856873e+001,-2.064546e-005,2.179328e-005
1.856925e+001,-2.098116e-005,2.178215e-005
1.856977e+001,-2.299535e-005,2.177331e-005
1.857029e+001,-2.467384e-005,2.176665e-005
1.857081e+001,-2.299535e-005,2.176256e-005
1.857133e+001,-2.030976e-005,2.174938e-005
1.857185e+001,-1.963836e-005,2.173063e-005
1.857237e+001,-2.299535e-005,2.171500e-005
1.857288e+001,-2.517739e-005,2.170956e-005
1.857340e+001,-2.433814e-005,2.170581e-005
1.857392e+001,-2.433814e-005,2.169920e-005
1.857444e+001,-2.467384e-005,2.169599e-005
1.857496e+001,-2.366674e-005,2.169016e-005
1.857548e+001,-2.299535e-005,2.167752e-005
1.857600e+001,-2.299535e-005,2.166429e-005
1.857652e+001,-2.299535e-005,2.165634e-005
1.857704e+001,-2.366674e-005,2.164667e-005
1.857756e+001,-2.249180e-005,2.163117e-005
1.857808e+001,-1.795987e-005,2.161306e-005
1.857860e+001,-1.393149e-005,2.158706e-005
1.857912e+001,-1.158160e-005,2.156295e-005
1.857963e+001,-1.158160e-005,2.153885e-005
1.858015e+001,-1.359579e-005,2.151006e-005
1.858067e+001,-1.695277e-005,2.148190e-005
1.858119e+001,-1.829557e-005,2.146714e-005
1.858171e+001,-1.896696e-005,2.146403e-005
1.858223e+001,-1.896696e-005,2.146148e-005
1.858275e+001,-1.829557e-005,2.145403e-005
1.858327e+001,-1.980621e-005,2.144154e-005
1.858379e+001,-2.198825e-005,2.143184e-005
1.858431e+001,-2.299535e-005,2.143184e-005
1.858483e+001,-2.433814e-005,2.143878e-005
1.858535e+001,-2.702373e-005,2.145006e-005
1.858587e+001,-2.903792e-005,2.146545e-005
1.858638e+001,-2.769513e-005,2.148215e-005
1.858690e+001,-2.601663e-005,2.149514e-005
1.858742e+001,-2.433814e-005,2.150658e-005
1.858794e+001,-2.232395e-005,2.151657e-005
1.858846e+001,-2.232395e-005,2.152327e-005
1.858898e+001,-2.265965e-005,2.152675e-005
1.858950e+001,-2.198825e-005,2.152891e-005
1.859002e+001,-2.198825e-005,2.153233e-005
1.859054e+001,-2.098116e-005,2.153831e-005
1.859106e+001,-1.930266e-005,2.153964e-005
1.859158e+001,-1.863127e-005,2.153500e-005
1.859210e+001,-1.963836e-005,2.153050e-005
1.859262e+001,-2.098116e-005,2.153267e-005
1.859313e+001,-2.165255e-005,2.153776e-005
1.859365e+001,-2.098116e-005,2.154048e-005
1.859417e+001,-2.232395e-005,2.154181e-005
1.859469e+001,-2.400244e-005,2.155199e-005
1.859521e+001,-2.366674e-005,2.156802e-005
1.859573e+001,-2.232395e-005,2.158327e-005
1.859625e+001,-2.182040e-005,2.159397e-005
1.859677e+001,-2.198825e-005,2.159957e-005
1.859729e+001,-2.299535e-005,2.160613e-005
1.859781e+001,-2.165255e-005,2.161828e-005
1.859833e+001,-2.232395e-005,2.162473e-005
1.859885e+001,-2.232395e-005,2.162753e-005
1.859937e+001,-2.333104e-005,2.162895e-005
1.859988e+001,-2.467384e-005,2.163115e-005
1.860040e+001,-2.500954e-005,2.163500e-005
1.860092e+001,-2.467384e-005,2.164253e-005
1.860144e+001,-2.366674e-005,2.164925e-005
1.860196e+001,-2.383459e-005,2.165887e-005
1.860248e+001,-2.433814e-005,2.167287e-005
1.860300e+001,-2.500954e-005,2.168694e-005
1.860352e+001,-2.433814e-005,2.170203e-005
1.860404e+001,-2.433814e-005,2.171744e-005
1.860456e+001,-2.433814e-005,2.173257e-005
1.860508e+001,-2.299535e-005,2.174715e-005
1.860560e+001,-2.232395e-005,2.175757e-005
1.860612e+001,-2.299535e-005,2.176102e-005
1.860663e+001,-2.299535e-005,2.175952e-005
1.860715e+001,-2.232395e-005,2.175570e-005
1.860767e+001,-2.165255e-005,2.174963e-005
1.860819e+001,-1.963836e-005,2.174676e-005
1.860871e+001,-1.863127e-005,2.174482e-005
1.860923e+001,-1.930266e-005,2.174104e-005
1.860975e+001,-2.030976e-005,2.173357e-005
1.861027e+001,-2.098116e-005,2.172418e-005
1.861079e+001,-2.198825e-005,2.171690e-005
1.861131e+001,-2.366674e-005,2.171619e-005
1.861183e+001,-2.366674e-005,2.172125e-005
1.861235e+001,-2.232395e-005,2.172831e-005
1.861287e+001,-1.997406e-005,2.173370e-005
1.861338e+001,-1.997406e-005,2.173173e-005
1.861390e+001,-2.383459e-005,2.172477e-005
1.861442e+001,-2.500954e-005,2.172811e-005
1.861494e+001,-2.568093e-005,2.173525e-005
1.861546e+001,-2.433814e-005,2.174574e-005
1.861598e+001,-2.433814e-005,2.175233e-005
1.861650e+001,-2.500954e-005,2.175823e-005
1.861702e+001,-2.400244e-005,2.176394e-005
1.861754e+001,-2.232395e-005,2.177043e-005
1.861806e+001,-2.333104e-005,2.177486e-005
1.861858e+001,-2.333104e-005,2.177983e-005
1.861910e+001,-2.165255e-005,2.178343e-005
1.861962e+001,-2.030976e-005,2.178343e-005
1.862013e+001,-2.265965e-005,2.178040e-005
1.862065e+001,-2.366674e-005,2.178456e-005
1.862117e+001,-2.635233e-005,2.179160e-005
1.862169e+001,-2.735943e-005,2.180439e-005
1.862221e+001,-2.702373e-005,2.182008e-005
1.862273e+001,-2.333104e-005,2.183521e-005
1.862325e+001,-1.913481e-005,2.183740e-005
1.862377e+001,-1.863127e-005,2.182663e-005
1.862429e+001,-2.098116e-005,2.181175e-005
1.862481e+001,-2.182040e-005,2.180603e-005
1.862533e+001,-2.165255e-005,2.180278e-005
1.862585e+001,-2.165255e-005,2.179531e-005
1.862637e+001,-2.064546e-005,2.178622e-005
1.862688e+001,-2.030976e-005,2.177671e-005
1.862740e+001,-2.165255e-005,2.176734e-005
1.862792e+001,-2.182040e-005,2.176447e-005
1.862844e+001,-2.030976e-005,2.176551e-005
1.862896e+001,-2.064546e-005,2.176485e-005
1.862948e+001,-2.232395e-005,2.176679e-005
1.863000e+001,-2.333104e-005,2.177217e-005
1.863052e+001,-2.333104e-005,2.177578e-005
1.863104e+001,-2.165255e-005,2.177797e-005
1.863156e+001,-2.030976e-005,2.177934e-005
1.863208e+001,-1.896696e-005,2.178275e-005
1.863260e+001,-1.712062e-005,2.178727e-005
1.863312e+001,-1.728847e-005,2.178754e-005
1.863363e+001,-1.863127e-005,2.178464e-005
1.863415e+001,-1.863127e-005,2.178280e-005
1.863467e+001,-1.829557e-005,2.177699e-005
1.863519e+001,-1.930266e-005,2.176773e-005
1.863571e+001,-2.131685e-005,2.175723e-005
1.863623e+001,-2.198825e-005,2.175331e-005
1.863675e+001,-2.114900e-005,2.175114e-005
1.863727e+001,-1.997406e-005,2.174724e-005
1.863779e+001,-2.098116e-005,2.174320e-005
1.863831e+001,-2.232395e-005,2.174581e-005
1.863883e+001,-2.165255e-005,2.175244e-005
1.863935e+001,-1.963836e-005,2.175825e-005
1.863987e+001,-1.829557e-005,2.175888e-005
1.864038e+001,-1.863127e-005,2.175613e-005
1.864090e+001,-1.980621e-005,2.175397e-005
1.864142e+001,-2.030976e-005,2.175613e-005
1.864194e+001,-2.030976e-005,2.175547e-005
1.864246e+001,-2.030976e-005,2.175415e-005
1.864298e+001,-1.779202e-005,2.175214e-005
1.864350e+001,-1.762417e-005,2.174416e-005
1.864402e+001,-1.762417e-005,2.173299e-005
1.864454e+001,-1.628138e-005,2.171951e-005
1.864506e+001,-1.628138e-005,2.170462e-005
1.864558e+001,-1.695277e-005,2.169048e-005
1.864610e+001,-1.728847e-005,2.167586e-005
1.864662e+001,-1.913481e-005,2.166409e-005
1.864713e+001,-1.963836e-005,2.165846e-005
1.864765e+001,-1.896696e-005,2.165412e-005
1.864817e+001,-1.896696e-005,2.164888e-005
1.864869e+001,-1.795987e-005,2.164501e-005
1.864921e+001,-1.863127e-005,2.164070e-005
1.864973e+001,-1.829557e-005,2.163756e-005
1.865025e+001,-1.963836e-005,2.163215e-005
1.865077e+001,-2.030976e-005,2.162815e-005
1.865129e+001,-2.131685e-005,2.162544e-005
1.865181e+001,-2.165255e-005,2.162475e-005
1.865233e+001,-2.030976e-005,2.162811e-005
1.865285e+001,-2.030976e-005,2.163003e-005
1.865337e+001,-2.165255e-005,2.162936e-005
1.865388e+001,-2.098116e-005,2.162936e-005
1.865440e+001,-2.131685e-005,2.162657e-005
1.865492e+001,-2.165255e-005,2.162588e-005
1.865544e+001,-2.165255e-005,2.162858e-005
1.865596e+001,-2.265965e-005,2.163675e-005
1.865648e+001,-2.249180e-005,2.164413e-005
1.865700e+001,-2.198825e-005,2.165054e-005
1.865752e+001,-2.299535e-005,2.165768e-005
1.865804e+001,-2.366674e-005,2.166699e-005
1.865856e+001,-2.182040e-005,2.167660e-005
1.865908e+001,-2.131685e-005,2.168156e-005
1.865960e+001,-2.165255e-005,2.167873e-005
1.866012e+001,-2.098116e-005,2.167281e-005
1.866063e+001,-2.064546e-005,2.167002e-005
1.866115e+001,-2.098116e-005,2.167068e-005
1.866167e+001,-2.299535e-005,2.167135e-005
1.866219e+001,-2.249180e-005,2.167281e-005
1.866271e+001,-2.299535e-005,2.167281e-005
1.866323e+001,-2.500954e-005,2.167498e-005
1.866375e+001,-2.719158e-005,2.167962e-005
1.866427e+001,-2.769513e-005,2.168821e-005
1.866479e+001,-2.500954e-005,2.170036e-005
1.866531e+001,-2.098116e-005,2.170991e-005
1.866583e+001,-2.030976e-005,2.170991e-005
1.866635e+001,-2.232395e-005,2.170579e-005
1.866687e+001,-2.299535e-005,2.170790e-005
1.866738e+001,-2.165255e-005,2.171077e-005
1.866790e+001,-1.980621e-005,2.170935e-005
1.866842e+001,-1.896696e-005,2.170569e-005
1.866894e+001,-1.997406e-005,2.169609e-005
1.866946e+001,-2.064546e-005,2.168682e-005
1.866998e+001,-2.198825e-005,2.167886e-005
1.867050e+001,-2.198825e-005,2.167165e-005
1.867102e+001,-2.098116e-005,2.166642e-005
1.867154e+001,-2.198825e-005,2.166217e-005
1.867206e+001,-2.366674e-005,2.166146e-005
1.867258e+001,-2.333104e-005,2.166442e-005
1.867310e+001,-2.064546e-005,2.166517e-005
1.867362e+001,-1.963836e-005,2.165798e-005
1.867413e+001,-2.098116e-005,2.164960e-005
1.867465e+001,-2.249180e-005,2.164681e-005
1.867517e+001,-2.433814e-005,2.164496e-005
1.867569e+001,-2.433814e-005,2.164496e-005
1.867621e+001,-2.534523e-005,2.164801e-005
1.867673e+001,-2.635233e-005,2.165905e-005
1.867725e+001,-2.366674e-005,2.167858e-005
1.867777e+001,-2.165255e-005,2.169272e-005
1.867829e+001,-2.030976e-005,2.169915e-005
1.867881e+001,-2.047761e-005,2.169979e-005
1.867933e+001,-2.232395e-005,2.170265e-005
1.867985e+001,-2.500954e-005,2.171107e-005
1.868037e+001,-2.333104e-005,2.172379e-005
1.868088e+001,-2.198825e-005,2.173009e-005
1.868140e+001,-2.265965e-005,2.173216e-005
1.868192e+001,-2.232395e-005,2.173567e-005
1.868244e+001,-2.299535e-005,2.173567e-005
1.868296e+001,-2.165255e-005,2.173712e-005
1.868348e+001,-1.896696e-005,2.173712e-005
1.868400e+001,-1.762417e-005,2.172977e-005
1.868452e+001,-1.695277e-005,2.172220e-005
1.868504e+001,-1.762417e-005,2.171621e-005
1.868556e+001,-1.963836e-005,2.171134e-005
1.868608e+001,-1.913481e-005,2.170873e-005
1.868660e+001,-1.863127e-005,2.170239e-005
1.868712e+001,-1.829557e-005,2.169621e-005
1.868763e+001,-1.795987e-005,2.168909e-005
1.868815e+001,-1.896696e-005,2.168137e-005
1.868867e+001,-2.165255e-005,2.167472e-005
1.868919e+001,-2.299535e-005,2.167677e-005
1.868971e+001,-2.198825e-005,2.168487e-005
1.869023e+001,-2.030976e-005,2.168828e-005
1.869075e+001,-1.930266e-005,2.168795e-005
1.869127e+001,-1.930266e-005,2.168604e-005
1.869179e+001,-1.997406e-005,2.168279e-005
1.869231e+001,-2.165255e-005,2.167944e-005
1.869283e+001,-2.433814e-005,2.167657e-005
1.869335e+001,-2.299535e-005,2.167962e-005
1.869387e+001,-2.232395e-005,2.167812e-005
1.869438e+001,-2.098116e-005,2.167361e-005
1.869490e+001,-1.963836e-005,2.166936e-005
1.869542e+001,-1.980621e-005,2.166537e-005
1.869594e+001,-2.098116e-005,2.166028e-005
1.869646e+001,-2.098116e-005,2.165820e-005
1.869698e+001,-2.165255e-005,2.165887e-005
1.869750e+001,-2.383459e-005,2.165887e-005
1.869802e+001,-2.467384e-005,2.165771e-005
1.869854e+001,-2.299535e-005,2.166155e-005
1.869906e+001,-2.232395e-005,2.166580e-005
1.869958e+001,-2.232395e-005,2.166651e-005
1.870010e+001,-2.165255e-005,2.166431e-005
1.870062e+001,-2.165255e-005,2.166568e-005
1.870113e+001,-2.232395e-005,2.166568e-005
1.870165e+001,-2.265965e-005,2.166422e-005
1.870217e+001,-2.500954e-005,2.166348e-005
1.870269e+001,-2.568093e-005,2.166662e-005
1.870321e+001,-2.500954e-005,2.166662e-005
1.870373e+001,-2.517739e-005,2.166662e-005
1.870425e+001,-2.433814e-005,2.167166e-005
1.870477e+001,-2.333104e-005,2.167471e-005
1.870529e+001,-2.400244e-005,2.167692e-005
1.870581e+001,-2.366674e-005,2.168343e-005
1.870633e+001,-2.366674e-005,2.168850e-005
1.870685e+001,-2.333104e-005,2.169287e-005
1.870737e+001,-2.232395e-005,2.169579e-005
1.870788e+001,-2.198825e-005,2.169858e-005
1.870840e+001,-2.165255e-005,2.170198e-005
1.870892e+001,-1.963836e-005,2.170564e-005
1.870944e+001,-1.829557e-005,2.170166e-005
1.870996e+001,-1.863127e-005,2.169236e-005
1.871048e+001,-2.098116e-005,2.168329e-005
1.871100e+001,-2.232395e-005,2.168590e-005
1.871152e+001,-2.433814e-005,2.169489e-005
1.871204e+001,-2.450599e-005,2.170723e-005
1.871256e+001,-2.433814e-005,2.171815e-005
1.871308e+001,-2.232395e-005,2.172772e-005
1.871360e+001,-2.232395e-005,2.173050e-005
1.871412e+001,-2.635233e-005,2.173652e-005
1.871463e+001,-3.172351e-005,2.175704e-005
1.871515e+001,-3.407340e-005,2.179026e-005
1.871567e+001,-3.373770e-005,2.183269e-005
1.871619e+001,-3.205920e-005,2.187669e-005
1.871671e+001,-2.970932e-005,2.191489e-005
1.871723e+001,-2.568093e-005,2.194364e-005
1.871775e+001,-2.198825e-005,2.195784e-005
1.871827e+001,-1.896696e-005,2.196309e-005
1.871879e+001,-1.628138e-005,2.196059e-005
1.871931e+001,-1.896696e-005,2.195296e-005
1.871983e+001,-2.601663e-005,2.195296e-005
1.872035e+001,-3.138781e-005,2.196916e-005
1.872087e+001,-3.407340e-005,2.200049e-005
1.872138e+001,-3.323415e-005,2.203646e-005
1.872190e+001,-3.138781e-005,2.206360e-005
1.872242e+001,-2.970932e-005,2.208436e-005
1.872294e+001,-2.198825e-005,2.210101e-005
1.872346e+001,-1.174945e-005,2.209960e-005
1.872398e+001,-2.853437e-006,2.207974e-005
1.872450e+001,2.853437e-006,2.204906e-005
1.872502e+001,5.203327e-006,2.201584e-005
1.872554e+001,2.182040e-006,2.198595e-005
1.872606e+001,-4.531929e-006,2.195659e-005
1.872658e+001,-8.896010e-006,2.192793e-005
1.872710e+001,-1.091020e-005,2.190359e-005
1.872762e+001,-9.567407e-006,2.188264e-005
1.872813e+001,-8.896010e-006,2.186186e-005
1.872865e+001,-1.091020e-005,2.184010e-005
1.872917e+001,-1.527428e-005,2.181756e-005
1.872969e+001,-1.896696e-005,2.180045e-005
1.873021e+001,-2.198825e-005,2.178936e-005
1.873073e+001,-2.450599e-005,2.178258e-005
1.873125e+001,-2.366674e-005,2.178219e-005
1.873177e+001,-2.433814e-005,2.178181e-005
1.873229e+001,-2.769513e-005,2.178023e-005
1.873281e+001,-2.702373e-005,2.179010e-005
1.873333e+001,-2.702373e-005,2.179934e-005
1.873385e+001,-2.702373e-005,2.180895e-005
1.873437e+001,-2.433814e-005,2.182071e-005
1.873488e+001,-2.400244e-005,2.182659e-005
1.873540e+001,-2.500954e-005,2.183438e-005
1.873592e+001,-2.568093e-005,2.184793e-005
1.873644e+001,-2.568093e-005,2.185968e-005
1.873696e+001,-2.500954e-005,2.186839e-005
1.873748e+001,-2.299535e-005,2.187514e-005
1.873800e+001,-2.165255e-005,2.187799e-005
1.873852e+001,-2.467384e-005,2.187659e-005
1.873904e+001,-2.568093e-005,2.187890e-005
1.873956e+001,-2.299535e-005,2.187890e-005
1.874008e+001,-2.098116e-005,2.187431e-005
1.874060e+001,-2.030976e-005,2.187010e-005
1.874112e+001,-2.131685e-005,2.186878e-005
1.874163e+001,-2.299535e-005,2.187328e-005
1.874215e+001,-2.098116e-005,2.188420e-005
1.874267e+001,-2.131685e-005,2.188679e-005
1.874319e+001,-2.232395e-005,2.188541e-005
1.874371e+001,-2.232395e-005,2.188817e-005
1.874423e+001,-2.232395e-005,2.189093e-005
1.874475e+001,-2.198825e-005,2.189164e-005
1.874527e+001,-2.232395e-005,2.189501e-005
1.874579e+001,-2.433814e-005,2.190278e-005
1.874631e+001,-2.366674e-005,2.191615e-005
1.874683e+001,-2.198825e-005,2.192683e-005
1.874735e+001,-2.265965e-005,2.193330e-005
1.874787e+001,-2.433814e-005,2.193808e-005
1.874838e+001,-2.500954e-005,2.194724e-005
1.874890e+001,-2.534523e-005,2.196072e-005
1.874942e+001,-2.299535e-005,2.197751e-005
1.874994e+001,-2.098116e-005,2.198669e-005
1.875046e+001,-2.198825e-005,2.198927e-005
1.875098e+001,-2.366674e-005,2.199131e-005
1.875150e+001,-2.433814e-005,2.199280e-005
1.875202e+001,-2.534523e-005,2.199432e-005
1.875254e+001,-2.601663e-005,2.199969e-005
1.875306e+001,-2.702373e-005,2.200595e-005
1.875358e+001,-2.702373e-005,2.201619e-005
1.875410e+001,-2.500954e-005,2.202988e-005
1.875462e+001,-2.500954e-005,2.203727e-005
1.875513e+001,-2.366674e-005,2.203727e-005
1.875565e+001,-2.232395e-005,2.203258e-005
1.875617e+001,-2.232395e-005,2.203041e-005
1.875669e+001,-2.333104e-005,2.203510e-005
1.875721e+001,-2.299535e-005,2.204001e-005
1.875773e+001,-2.131685e-005,2.204001e-005
1.875825e+001,-1.913481e-005,2.203351e-005
1.875877e+001,-1.846342e-005,2.202283e-005
1.875929e+001,-2.030976e-005,2.201248e-005
1.875981e+001,-1.963836e-005,2.200982e-005
1.876033e+001,-1.930266e-005,2.201074e-005
1.876085e+001,-2.131685e-005,2.201224e-005
1.876137e+001,-2.098116e-005,2.201357e-005
1.876188e+001,-1.963836e-005,2.201187e-005
1.876240e+001,-1.913481e-005,2.200996e-005
1.876292e+001,-2.165255e-005,2.200712e-005
1.876344e+001,-2.299535e-005,2.200429e-005
1.876396e+001,-2.299535e-005,2.200429e-005
1.876448e+001,-2.165255e-005,2.200780e-005
1.876500e+001,-2.030976e-005,2.200981e-005
1.876552e+001,-2.030976e-005,2.200715e-005
1.876604e+001,-1.896696e-005,2.200018e-005
1.876656e+001,-1.896696e-005,2.199071e-005
1.876708e+001,-1.863127e-005,2.198415e-005
1.876760e+001,-1.695277e-005,2.197520e-005
1.876812e+001,-1.695277e-005,2.196077e-005
1.876863e+001,-1.779202e-005,2.194476e-005
1.876915e+001,-1.762417e-005,2.193012e-005
1.876967e+001,-1.997406e-005,2.191829e-005
1.877019e+001,-2.265965e-005,2.191213e-005
1.877071e+001,-2.299535e-005,2.191067e-005
1.877123e+001,-2.232395e-005,2.191282e-005
1.877175e+001,-2.098116e-005,2.191282e-005
1.877227e+001,-1.997406e-005,2.190862e-005
1.877279e+001,-2.030976e-005,2.190246e-005
1.877331e+001,-2.098116e-005,2.190114e-005
1.877383e+001,-2.299535e-005,2.190246e-005
1.877435e+001,-2.433814e-005,2.190797e-005
1.877487e+001,-2.366674e-005,2.191519e-005
1.877538e+001,-2.500954e-005,2.192187e-005
1.877590e+001,-2.500954e-005,2.193324e-005
1.877642e+001,-2.165255e-005,2.194553e-005
1.877694e+001,-2.047761e-005,2.194621e-005
1.877746e+001,-2.098116e-005,2.194352e-005
1.877798e+001,-2.165255e-005,2.194352e-005
1.877850e+001,-2.299535e-005,2.194619e-005
1.877902e+001,-2.400244e-005,2.194903e-005
1.877954e+001,-2.316319e-005,2.195411e-005
1.878006e+001,-2.366674e-005,2.195591e-005
1.878058e+001,-2.299535e-005,2.195884e-005
1.878110e+001,-2.299535e-005,2.195884e-005
1.878162e+001,-2.182040e-005,2.195884e-005
1.878213e+001,-2.131685e-005,2.195884e-005
1.878265e+001,-2.232395e-005,2.195781e-005
1.878317e+001,-2.333104e-005,2.195413e-005
1.878369e+001,-2.114900e-005,2.194949e-005
1.878421e+001,-1.795987e-005,2.194104e-005
1.878473e+001,-1.896696e-005,2.193090e-005
1.878525e+001,-1.829557e-005,2.192642e-005
1.878577e+001,-1.594568e-005,2.192273e-005
1.878629e+001,-1.628138e-005,2.191618e-005
1.878681e+001,-1.829557e-005,2.191374e-005
1.878733e+001,-1.896696e-005,2.191432e-005
1.878785e+001,-2.030976e-005,2.191246e-005
1.878837e+001,-2.165255e-005,2.191435e-005
1.878888e+001,-2.165255e-005,2.191953e-005
1.878940e+001,-1.997406e-005,2.192347e-005
1.878992e+001,-1.930266e-005,2.192651e-005
1.879044e+001,-2.165255e-005,2.192527e-005
1.879096e+001,-2.299535e-005,2.192386e-005
1.879148e+001,-2.232395e-005,2.192459e-005
1.879200e+001,-2.198825e-005,2.192565e-005
1.879252e+001,-2.333104e-005,2.192702e-005
1.879304e+001,-2.400244e-005,2.193327e-005
1.879356e+001,-2.165255e-005,2.194292e-005
1.879408e+001,-2.081331e-005,2.194808e-005
1.879460e+001,-2.064546e-005,2.195033e-005
1.879512e+001,-2.182040e-005,2.195033e-005
1.879563e+001,-2.366674e-005,2.195335e-005
1.879615e+001,-2.333104e-005,2.196161e-005
1.879667e+001,-2.400244e-005,2.196785e-005
1.879719e+001,-2.383459e-005,2.197428e-005
1.879771e+001,-2.366674e-005,2.198164e-005
1.879823e+001,-2.299535e-005,2.199287e-005
1.879875e+001,-2.165255e-005,2.200261e-005
1.879927e+001,-2.098116e-005,2.200528e-005
1.879979e+001,-2.098116e-005,2.200323e-005
1.880031e+001,-2.064546e-005,2.200048e-005
1.880083e+001,-2.165255e-005,2.199564e-005
1.880135e+001,-2.182040e-005,2.199280e-005
1.880187e+001,-2.131685e-005,2.198958e-005
1.880238e+001,-1.930266e-005,2.198533e-005
1.880290e+001,-1.863127e-005,2.198146e-005
1.880342e+001,-1.779202e-005,2.198262e-005
1.880394e+001,-1.896696e-005,2.197935e-005
1.880446e+001,-1.947051e-005,2.196988e-005
1.880498e+001,-2.098116e-005,2.195660e-005
1.880550e+001,-2.030976e-005,2.194622e-005
1.880602e+001,-1.863127e-005,2.193451e-005
1.880654e+001,-1.795987e-005,2.192442e-005
1.880706e+001,-1.896696e-005,2.191464e-005
1.880758e+001,-1.997406e-005,2.190625e-005
1.880810e+001,-2.098116e-005,2.190561e-005
1.880862e+001,-2.165255e-005,2.191176e-005
1.880913e+001,-2.165255e-005,2.191926e-005
1.880965e+001,-2.165255e-005,2.192444e-005
1.881017e+001,-2.265965e-005,2.193194e-005
1.881069e+001,-2.400244e-005,2.194155e-005
1.881121e+001,-2.500954e-005,2.194799e-005
1.881173e+001,-2.568093e-005,2.195108e-005
1.881225e+001,-2.584878e-005,2.195871e-005
1.881277e+001,-2.366674e-005,2.197208e-005
1.881329e+001,-2.299535e-005,2.197640e-005
1.881381e+001,-2.299535e-005,2.197566e-005
1.881433e+001,-2.366674e-005,2.197566e-005
1.881485e+001,-2.333104e-005,2.197859e-005
1.881537e+001,-2.299535e-005,2.198181e-005
1.881588e+001,-2.232395e-005,2.198254e-005
1.881640e+001,-2.198825e-005,2.197961e-005
1.881692e+001,-2.131685e-005,2.198031e-005
1.881744e+001,-2.047761e-005,2.198098e-005
1.881796e+001,-2.098116e-005,2.197864e-005
1.881848e+001,-2.098116e-005,2.197728e-005
1.881900e+001,-2.400244e-005,2.197794e-005
1.881952e+001,-2.500954e-005,2.198437e-005
1.882004e+001,-2.299535e-005,2.198894e-005
1.882056e+001,-2.265965e-005,2.198516e-005
1.882108e+001,-2.299535e-005,2.198444e-005
1.882160e+001,-2.333104e-005,2.198994e-005
1.882212e+001,-2.433814e-005,2.199744e-005
1.882263e+001,-2.366674e-005,2.200044e-005
1.882315e+001,-2.232395e-005,2.199695e-005
1.882367e+001,-2.299535e-005,2.199251e-005
1.882419e+001,-2.450599e-005,2.198951e-005
1.882471e+001,-2.366674e-005,2.198912e-005
1.882523e+001,-2.299535e-005,2.198912e-005
1.882575e+001,-2.299535e-005,2.198912e-005
1.882627e+001,-2.232395e-005,2.198912e-005
1.882679e+001,-2.165255e-005,2.198768e-005
1.882731e+001,-2.030976e-005,2.198336e-005
1.882783e+001,-2.030976e-005,2.197895e-005
1.882835e+001,-2.198825e-005,2.198320e-005
1.882887e+001,-2.433814e-005,2.199688e-005
1.882938e+001,-2.383459e-005,2.201852e-005
1.882990e+001,-2.098116e-005,2.203900e-005
1.883042e+001,-1.712062e-005,2.205104e-005
1.883094e+001,-1.896696e-005,2.205131e-005
1.883146e+001,-2.165255e-005,2.205249e-005
1.883198e+001,-2.165255e-005,2.205763e-005
1.883250e+001,-2.064546e-005,2.206277e-005
1.883302e+001,-2.064546e-005,2.206708e-005
1.883354e+001,-2.165255e-005,2.206868e-005
1.883406e+001,-2.131685e-005,2.206799e-005
1.883458e+001,-2.064546e-005,2.206449e-005
1.883510e+001,-2.249180e-005,2.205666e-005
1.883562e+001,-2.232395e-005,2.204608e-005
1.883613e+001,-2.131685e-005,2.202981e-005
1.883665e+001,-2.165255e-005,2.201506e-005
1.883717e+001,-2.299535e-005,2.200523e-005
1.883769e+001,-2.265965e-005,2.200223e-005
1.883821e+001,-2.316319e-005,2.200294e-005
1.883873e+001,-2.433814e-005,2.200475e-005
